"C35",,
"Temps","Force","Stroke"
"sec","N","mm"
"8.24","2260.208","0.6865625"
"8.25","2265.422","0.6873875"
"8.26","2270.594","0.6882125"
"8.27","2275.747","0.6890375"
"8.28","2280.884","0.689875"
"8.29","2286.027","0.6907375"
"8.3","2291.155","0.6915875"
"8.31","2296.276","0.692425"
"8.32","2301.448","0.6932625"
"8.33","2306.706","0.6940875"
"8.34","2312.018","0.6949125"
"8.35","2317.276","0.695725"
"8.36","2322.458","0.696575"
"8.37","2327.576","0.6974"
"8.38","2332.659","0.6982375"
"8.39","2337.729","0.699075"
"8.4","2342.822","0.6999125"
"8.41","2347.956","0.7007625"
"8.42","2353.112","0.701575"
"8.43","2358.291","0.7024"
"8.44","2363.459","0.7032375"
"8.45","2368.596","0.7040625"
"8.46","2373.676","0.704875"
"8.47","2378.724","0.7057"
"8.48","2383.75","0.706525"
"8.49","2388.751","0.7073625"
"8.5","2393.707","0.708225"
"8.51","2398.656","0.7090625"
"8.52","2403.663","0.7098875"
"8.53","2408.756","0.710725"
"8.54","2413.909","0.71155"
"8.55","2419.052","0.712375"
"8.56","2424.113","0.713225"
"8.57","2429.088","0.714075"
"8.58","2434.003","0.7149"
"8.59","2438.924","0.71575"
"8.6","2443.902","0.7165875"
"8.61","2448.937","0.7174375"
"8.62","2453.954","0.7182625"
"8.63","2458.903","0.7190875"
"8.64","2463.792","0.7199125"
"8.65","2468.618","0.7207375"
"8.66","2473.351","0.7215625"
"8.67","2477.964","0.722375"
"8.68","2482.465","0.7232"
"8.69","2486.893","0.72405"
"8.7","2491.299","0.7249"
"8.71","2495.708","0.7257375"
"8.72","2500.137","0.726575"
"8.73","2504.6","0.7274"
"8.74","2509.082","0.728225"
"8.75","2513.542","0.72905"
"8.76","2517.951","0.7299"
"8.77","2522.316","0.730725"
"8.78","2526.655","0.731575"
"8.79","2531.01","0.7324125"
"8.8","2535.416","0.73325"
"8.81","2539.87","0.7341"
"8.82","2544.358","0.734925"
"8.83","2548.86","0.73575"
"8.84","2553.374","0.736575"
"8.85","2557.856","0.7374"
"8.86","2562.259","0.738225"
"8.87","2566.589","0.7390375"
"8.88","2570.899","0.739875"
"8.89","2575.216","0.740725"
"8.9","2579.543","0.741575"
"8.91","2583.876","0.742425"
"8.92","2588.262","0.74325"
"8.93","2592.742","0.744075"
"8.94","2597.3","0.7449"
"8.95","2601.849","0.745725"
"8.96","2606.316","0.746575"
"8.97","2610.68","0.7474"
"8.98","2615.004","0.74825"
"8.99","2619.375","0.749075"
"9","2623.793","0.7499125"
"9.01","2628.231","0.7507625"
"9.02","2632.659","0.7515875"
"9.03","2637.11","0.7524375"
"9.04","2641.586","0.75325"
"9.05","2646.068","0.754075"
"9.06","2650.538","0.7549"
"9.07","2654.972","0.7557125"
"9.08","2659.337","0.75655"
"9.09","2663.641","0.7574"
"9.1","2667.945","0.7582375"
"9.11","2672.291","0.7590875"
"9.12","2676.69","0.759925"
"9.13","2681.147","0.76075"
"9.14","2685.636","0.7615625"
"9.15","2690.121","0.762375"
"9.16","2694.562","0.763225"
"9.17","2698.937","0.76405"
"9.18","2703.282","0.7648875"
"9.19","2707.631","0.7657375"
"9.2","2712.027","0.766575"
"9.21","2716.452","0.7674125"
"9.22","2720.887","0.7682375"
"9.23","2725.344","0.7690625"
"9.24","2729.823","0.7698875"
"9.25","2734.305","0.770725"
"9.26","2738.749","0.77155"
"9.27","2743.139","0.7723625"
"9.28","2747.501","0.7732"
"9.29","2751.843","0.77405"
"9.3","2756.167","0.7749"
"9.31","2760.487","0.77575"
"9.32","2764.861","0.7765875"
"9.33","2769.327","0.7774125"
"9.34","2773.87","0.778225"
"9.35","2778.406","0.77905"
"9.36","2782.885","0.7799"
"9.37","2787.291","0.7807375"
"9.38","2791.624","0.781575"
"9.39","2795.941","0.7824125"
"9.4","2800.28","0.78325"
"9.41","2804.673","0.784075"
"9.42","2809.115","0.7849125"
"9.43","2813.6","0.7857375"
"9.44","2818.101","0.7865625"
"9.45","2822.577","0.7873875"
"9.46","2826.986","0.7882125"
"9.47","2831.342","0.7890375"
"9.48","2835.662","0.789875"
"9.49","2839.975","0.790725"
"9.5","2844.308","0.791575"
"9.51","2848.695","0.7924125"
"9.52","2853.155","0.7932625"
"9.53","2857.691","0.7940875"
"9.54","2862.256","0.7949125"
"9.55","2866.79","0.7957375"
"9.56","2871.256","0.7965875"
"9.57","2875.649","0.797425"
"9.58","2880.02","0.79825"
"9.59","2884.404","0.7990875"
"9.6","2888.861","0.799925"
"9.61","2893.365","0.800775"
"9.62","2897.876","0.8016"
"9.63","2902.377","0.802425"
"9.64","2906.898","0.80325"
"9.65","2911.415","0.8040625"
"9.66","2915.872","0.8048875"
"9.67","2920.237","0.8057"
"9.68","2924.56","0.8065125"
"9.69","2928.889","0.807375"
"9.7","2933.222","0.808225"
"9.71","2937.549","0.8090625"
"9.72","2941.907","0.8099"
"9.73","2946.374","0.8107125"
"9.74","2950.929","0.8115375"
"9.75","2955.481","0.8123625"
"9.76","2959.922","0.813225"
"9.77","2964.261","0.8140625"
"9.78","2968.604","0.8149"
"9.79","2973.042","0.8157375"
"9.8","2977.562","0.8165875"
"9.81","2982.102","0.817425"
"9.82","2986.609","0.8182625"
"9.83","2991.104","0.8190875"
"9.84","2995.647","0.8199125"
"9.85","3000.208","0.820725"
"9.86","3004.71","0.8215625"
"9.87","3009.103","0.8223875"
"9.88","3013.433","0.8232125"
"9.89","3017.756","0.8240625"
"9.9","3022.092","0.8249"
"9.91","3026.438","0.8257375"
"9.92","3030.825","0.826575"
"9.93","3035.301","0.8274"
"9.94","3039.843","0.828225"
"9.95","3044.37","0.82905"
"9.96","3048.83","0.8298874"
"9.97","3053.227","0.830725"
"9.98","3057.585","0.8315625"
"9.99","3061.94","0.8324"
"10","3066.323","0.8332375"
"10.01","3070.749","0.8340875"
"10.02","3075.209","0.8349125"
"10.03","3079.707","0.8357375"
"10.04","3084.227","0.836575"
"10.05","3088.729","0.8374"
"10.06","3093.169","0.838225"
"10.07","3097.537","0.83905"
"10.08","3101.886","0.839875"
"10.09","3106.232","0.8407375"
"10.1","3110.571","0.8415875"
"10.11","3114.907","0.8424375"
"10.12","3119.307","0.843275"
"10.13","3123.795","0.8441"
"10.14","3128.312","0.8449125"
"10.15","3132.782","0.8457375"
"10.16","3137.185","0.846575"
"10.17","3141.518","0.8474125"
"10.18","3145.806","0.84825"
"10.19","3150.12","0.8490875"
"10.2","3154.51","0.849925"
"10.21","3158.97","0.8507625"
"10.22","3163.446","0.8515875"
"10.23","3167.903","0.852425"
"10.24","3172.337","0.85325"
"10.25","3176.759","0.8540625"
"10.26","3181.152","0.8548875"
"10.27","3185.523","0.8557125"
"10.28","3189.847","0.85655"
"10.29","3194.125","0.8574"
"10.3","3198.395","0.8582375"
"10.31","3202.689","0.859075"
"10.32","3207.048","0.8599125"
"10.33","3211.482","0.8607375"
"10.34","3215.965","0.8615625"
"10.35","3220.409","0.8623875"
"10.36","3224.783","0.863225"
"10.37","3229.11","0.8640625"
"10.38","3233.417","0.8648875"
"10.39","3237.731","0.8657375"
"10.4","3242.08","0.8665625"
"10.41","3246.485","0.8674125"
"10.42","3250.933","0.8682375"
"10.43","3255.393","0.86905"
"10.44","3259.853","0.8699"
"10.45","3264.303","0.870725"
"10.46","3268.684","0.87155"
"10.47","3272.998","0.8723625"
"10.48","3277.276","0.8731875"
"10.49","3281.546","0.8740375"
"10.5","3285.792","0.8748875"
"10.51","3290.065","0.8757375"
"10.52","3294.395","0.876575"
"10.53","3298.817","0.8774"
"10.54","3303.296","0.878225"
"10.55","3307.778","0.87905"
"10.56","3312.187","0.8799"
"10.57","3316.507","0.8807375"
"10.58","3320.777","0.881575"
"10.59","3325.065","0.8824125"
"10.6","3329.423","0.88325"
"10.61","3333.845","0.8841"
"10.62","3338.28","0.8849375"
"10.63","3342.698","0.8857625"
"10.64","3347.12","0.886575"
"10.65","3351.552","0.8874"
"10.66","3355.954","0.888225"
"10.67","3360.275","0.8890375"
"10.68","3364.496","0.889875"
"10.69","3368.664","0.8907375"
"10.7","3372.854","0.8915875"
"10.71","3377.085","0.892425"
"10.72","3381.414","0.8932625"
"10.73","3385.846","0.8940875"
"10.74","3390.306","0.8949125"
"10.75","3394.696","0.8957375"
"10.76","3399.007","0.896575"
"10.77","3403.279","0.8974125"
"10.78","3407.539","0.89825"
"10.79","3411.795","0.8990875"
"10.8","3416.096","0.899925"
"10.81","3420.455","0.900775"
"10.82","3424.854","0.9016"
"10.83","3429.254","0.902425"
"10.84","3433.625","0.9032375"
"10.85","3437.948","0.9040624"
"10.86","3442.237","0.9048875"
"10.87","3446.477","0.9057"
"10.88","3450.658","0.906525"
"10.89","3454.79","0.907375"
"10.9","3458.897","0.9082125"
"10.91","3463.02","0.9090625"
"10.92","3467.207","0.9098875"
"10.93","3471.502","0.9107125"
"10.94","3475.86","0.91155"
"10.95","3480.215","0.912375"
"10.96","3484.494","0.9132125"
"10.97","3488.703","0.91405"
"10.98","3492.889","0.914875"
"10.99","3497.114","0.915725"
"11","3501.387","0.9165625"
"11.01","3505.685","0.9174125"
"11.02","3509.986","0.91825"
"11.03","3514.283","0.919075"
"11.04","3518.623","0.9199"
"11.05","3522.987","0.920725"
"11.06","3527.301","0.9215625"
"11.07","3531.529","0.922375"
"11.08","3535.687","0.9232125"
"11.09","3539.845","0.9240625"
"11.1","3543.997","0.9249125"
"11.11","3548.161","0.9257625"
"11.12","3552.357","0.9265875"
"11.13","3556.624","0.9274125"
"11.14","3560.912","0.9282375"
"11.15","3565.175","0.92905"
"11.16","3569.387","0.9298875"
"11.17","3573.564","0.930725"
"11.18","3577.706","0.93155"
"11.19","3581.845","0.9324"
"11.2","3586.013","0.9332375"
"11.21","3590.24","0.9340875"
"11.22","3594.494","0.9349"
"11.23","3598.747","0.935725"
"11.24","3603.01","0.9365625"
"11.25","3607.251","0.9373875"
"11.26","3611.428","0.9382125"
"11.27","3615.535","0.9390375"
"11.28","3619.611","0.9398749"
"11.29","3623.692","0.940725"
"11.3","3627.749","0.9415874"
"11.31","3631.786","0.942425"
"11.32","3635.848","0.9432625"
"11.33","3639.978","0.9440875"
"11.34","3644.161","0.9449125"
"11.35","3648.326","0.9457375"
"11.36","3652.385","0.946575"
"11.37","3656.343","0.9474125"
"11.38","3660.247","0.94825"
"11.39","3664.157","0.949075"
"11.4","3668.121","0.9499125"
"11.41","3672.142","0.95075"
"11.42","3676.179","0.9515875"
"11.43","3680.194","0.9524125"
"11.44","3684.216","0.95325"
"11.45","3688.253","0.9540625"
"11.46","3692.268","0.9548874"
"11.47","3696.219","0.9557"
"11.48","3700.113","0.956525"
"11.49","3703.982","0.957375"
"11.5","3707.848","0.958225"
"11.51","3711.729","0.9590625"
"11.52","3715.668","0.9599125"
"11.53","3719.683","0.9607375"
"11.54","3723.755","0.9615625"
"11.55","3727.843","0.9623875"
"11.56","3731.902","0.9632249"
"11.57","3735.921","0.964075"
"11.58","3739.901","0.9649"
"11.59","3743.903","0.9657375"
"11.6","3747.969","0.9665875"
"11.61","3752.06","0.967425"
"11.62","3756.132","0.96825"
"11.63","3760.182","0.969075"
"11.64","3764.226","0.9699125"
"11.65","3768.247","0.970725"
"11.66","3772.227","0.97155"
"11.67","3776.181","0.972375"
"11.68","3780.124","0.9731874"
"11.69","3784.011","0.9740375"
"11.7","3787.861","0.9748999"
"11.71","3791.711","0.9757375"
"11.72","3795.614","0.976575"
"11.73","3799.61","0.9774"
"11.74","3803.682","0.9782125"
"11.75","3807.748","0.9790375"
"11.76","3811.76","0.9798875"
"11.77","3815.715","0.9807374"
"11.78","3819.631","0.981575"
"11.79","3823.566","0.9824125"
"11.8","3827.562","0.98325"
"11.81","3831.619","0.9841"
"11.82","3835.691","0.984925"
"11.83","3839.757","0.98575"
"11.84","3843.838","0.9865749"
"11.85","3847.92","0.9874125"
"11.86","3851.96","0.9882375"
"11.87","3855.931","0.98905"
"11.88","3859.838","0.9898875"
"11.89","3863.716","0.9907375"
"11.9","3867.607","0.9915875"
"11.91","3871.536","0.992425"
"11.92","3875.523","0.99325"
"11.93","3879.56","0.9940875"
"11.94","3883.619","0.9949124"
"11.95","3887.656","0.995725"
"11.96","3891.643","0.996575"
"11.97","3895.588","0.9974125"
"11.98","3899.508","0.9982375"
"11.99","3903.427","0.999075"
"12","3907.378","0.9999125"
"12.01","3911.374","1.000762"
"12.02","3915.386","1.0016"
"12.03","3919.43","1.002412"
"12.04","3923.524","1.00325"
"12.05","3927.615","1.004075"
"12.06","3931.656","1.004887"
"12.07","3935.626","1.005713"
"12.08","3939.552","1.00655"
"12.09","3943.453","1.007388"
"12.1","3947.337","1.00825"
"12.11","3951.232","1.009087"
"12.12","3955.186","1.009912"
"12.13","3959.233","1.010737"
"12.14","3963.334","1.01155"
"12.15","3967.438","1.012375"
"12.16","3971.469","1.013225"
"12.17","3975.414","1.01405"
"12.18","3979.314","1.014887"
"12.19","3983.253","1.015725"
"12.2","3987.271","1.016575"
"12.21","3991.327","1.017412"
"12.22","3995.368","1.01825"
"12.23","3999.405","1.019075"
"12.24","4003.477","1.0199"
"12.25","4007.568","1.020725"
"12.26","4011.625","1.021562"
"12.27","4015.614","1.022388"
"12.28","4019.556","1.023212"
"12.29","4023.479","1.024063"
"12.3","4027.401","1.024912"
"12.31","4031.331","1.02575"
"12.32","4035.307","1.026587"
"12.33","4039.364","1.027412"
"12.34","4043.48","1.028237"
"12.35","4047.572","1.029063"
"12.36","4051.596","1.0299"
"12.37","4055.557","1.030738"
"12.38","4059.474","1.031562"
"12.39","4063.393","1.0324"
"12.4","4067.354","1.03325"
"12.41","4071.379","1.034087"
"12.42","4075.441","1.034912"
"12.43","4079.529","1.035738"
"12.44","4083.637","1.036575"
"12.45","4087.719","1.0374"
"12.46","4091.733","1.038225"
"12.47","4095.688","1.039037"
"12.48","4099.614","1.039875"
"12.49","4103.518","1.040712"
"12.5","4107.402","1.041562"
"12.51","4111.293","1.042413"
"12.52","4115.248","1.043262"
"12.53","4119.304","1.044088"
"12.54","4123.434","1.044912"
"12.55","4127.575","1.045725"
"12.56","4131.661","1.046587"
"12.57","4135.656","1.047425"
"12.58","4139.598","1.048262"
"12.59","4143.559","1.0491"
"12.6","4147.59","1.04995"
"12.61","4151.665","1.050787"
"12.62","4155.744","1.051625"
"12.63","4159.8","1.052437"
"12.64","4163.869","1.053262"
"12.65","4167.938","1.054075"
"12.66","4171.979","1.0549"
"12.67","4175.943","1.055712"
"12.68","4179.84","1.056538"
"12.69","4183.684","1.057387"
"12.7","4187.498","1.058237"
"12.71","4191.316","1.059062"
"12.72","4195.191","1.0599"
"12.73","4199.155","1.060725"
"12.74","4203.211","1.06155"
"12.75","4207.293","1.062375"
"12.76","4211.336","1.063213"
"12.77","4215.311","1.064062"
"12.78","4219.252","1.0649"
"12.79","4223.216","1.065737"
"12.8","4227.228","1.066575"
"12.81","4231.291","1.067425"
"12.82","4235.376","1.06825"
"12.83","4239.483","1.069075"
"12.84","4243.6","1.0699"
"12.85","4247.669","1.070737"
"12.86","4251.626","1.071563"
"12.87","4255.511","1.072375"
"12.88","4259.386","1.0732"
"12.89","4263.287","1.07405"
"12.9","4267.203","1.0749"
"12.91","4271.113","1.075737"
"12.92","4275.058","1.076563"
"12.93","4279.08","1.0774"
"12.94","4283.146","1.078212"
"12.95","4287.186","1.079037"
"12.96","4291.147","1.079888"
"12.97","4295.057","1.080725"
"12.98","4298.967","1.081563"
"12.99","4302.937","1.0824"
"13","4306.978","1.08325"
"13.01","4311.065","1.084087"
"13.02","4315.163","1.084925"
"13.03","4319.258","1.08575"
"13.04","4323.353","1.086587"
"13.05","4327.412","1.087412"
"13.06","4331.442","1.088238"
"13.07","4335.429","1.089062"
"13.08","4339.374","1.089912"
"13.09","4343.291","1.090762"
"13.1","4347.194","1.091625"
"13.11","4351.11","1.09245"
"13.12","4355.059","1.093287"
"13.13","4359.077","1.094113"
"13.14","4363.133","1.094925"
"13.15","4367.174","1.095737"
"13.16","4371.169","1.096575"
"13.17","4375.114","1.097412"
"13.18","4379.005","1.09825"
"13.19","4382.864","1.099087"
"13.2","4386.759","1.099925"
"13.21","4390.729","1.100762"
"13.22","4394.773","1.101587"
"13.23","4398.829","1.1024"
"13.24","4402.87","1.103238"
"13.25","4406.875","1.104062"
"13.26","4410.836","1.104875"
"13.27","4414.746","1.1057"
"13.28","4418.621","1.106537"
"13.29","4422.49","1.107387"
"13.3","4426.342","1.108225"
"13.31","4430.18","1.109075"
"13.32","4434.042","1.1099"
"13.33","4438.019","1.110725"
"13.34","4442.085","1.11155"
"13.35","4446.15","1.112375"
"13.36","4450.137","1.113212"
"13.37","4454.037","1.11405"
"13.38","4457.913","1.114887"
"13.39","4461.832","1.115725"
"13.4","4465.828","1.116562"
"13.41","4469.865","1.117412"
"13.42","4473.899","1.118237"
"13.43","4477.92","1.119075"
"13.44","4481.942","1.1199"
"13.45","4485.954","1.120725"
"13.46","4489.908","1.12155"
"13.47","4493.799","1.122375"
"13.48","4497.665","1.1232"
"13.49","4501.549","1.12405"
"13.5","4505.434","1.1249"
"13.51","4509.287","1.125737"
"13.52","4513.155","1.126575"
"13.53","4517.098","1.1274"
"13.54","4521.112","1.128225"
"13.55","4525.159","1.12905"
"13.56","4529.174","1.129887"
"13.57","4533.125","1.130725"
"13.58","4537.026","1.131575"
"13.59","4540.939","1.132412"
"13.6","4544.907","1.133263"
"13.61","4548.912","1.1341"
"13.62","4552.917","1.134938"
"13.63","4556.923","1.13575"
"13.64","4560.925","1.136588"
"13.65","4564.905","1.1374"
"13.66","4568.84","1.138225"
"13.67","4572.716","1.139037"
"13.68","4576.534","1.139887"
"13.69","4580.323","1.140725"
"13.7","4584.103","1.141575"
"13.71","4587.904","1.142425"
"13.72","4591.786","1.14325"
"13.73","4595.75","1.144075"
"13.74","4599.778","1.1449"
"13.75","4603.818","1.145725"
"13.76","4607.82","1.146562"
"13.77","4611.725","1.147412"
"13.78","4615.558","1.14825"
"13.79","4619.398","1.149087"
"13.8","4623.327","1.149925"
"13.81","4627.349","1.150775"
"13.82","4631.396","1.151613"
"13.83","4635.417","1.152425"
"13.84","4639.403","1.15325"
"13.85","4643.364","1.154087"
"13.86","4647.309","1.1549"
"13.87","4651.197","1.155712"
"13.88","4655.027","1.15655"
"13.89","4658.807","1.1574"
"13.9","4662.555","1.158237"
"13.91","4666.313","1.159063"
"13.92","4670.121","1.1599"
"13.93","4674.028","1.160725"
"13.94","4677.998","1.16155"
"13.95","4681.946","1.162375"
"13.96","4685.856","1.163212"
"13.97","4689.731","1.16405"
"13.98","4693.591","1.164887"
"13.99","4697.44","1.165725"
"14","4701.309","1.166562"
"14.01","4705.216","1.167413"
"14.02","4709.171","1.168237"
"14.03","4713.141","1.169075"
"14.04","4717.102","1.169912"
"14.05","4721.054","1.170725"
"14.06","4724.973","1.171562"
"14.07","4728.842","1.172375"
"14.08","4732.676","1.173213"
"14.09","4736.497","1.17405"
"14.1","4740.295","1.174912"
"14.11","4744.097","1.175762"
"14.12","4747.947","1.176587"
"14.13","4751.882","1.177413"
"14.14","4755.869","1.178225"
"14.15","4759.817","1.17905"
"14.16","4763.689","1.179887"
"14.17","4767.479","1.180725"
"14.18","4771.236","1.181562"
"14.19","4775.025","1.1824"
"14.2","4778.878","1.183237"
"14.21","4782.797","1.184088"
"14.22","4786.73","1.184925"
"14.23","4790.659","1.18575"
"14.24","4794.594","1.186562"
"14.25","4798.521","1.1874"
"14.26","4802.408","1.188225"
"14.27","4806.267","1.18905"
"14.28","4810.101","1.189888"
"14.29","4813.925","1.190737"
"14.3","4817.721","1.1916"
"14.31","4821.479","1.192437"
"14.32","4825.274","1.193262"
"14.33","4829.162","1.194088"
"14.34","4833.123","1.194912"
"14.35","4837.078","1.195737"
"14.36","4840.978","1.196575"
"14.37","4844.802","1.197412"
"14.38","4848.585","1.19825"
"14.39","4852.375","1.199075"
"14.4","4856.208","1.199925"
"14.41","4860.08","1.200763"
"14.42","4863.952","1.201587"
"14.43","4867.817","1.202412"
"14.44","4871.702","1.203237"
"14.45","4875.593","1.204062"
"14.46","4879.446","1.204888"
"14.47","4883.242","1.2057"
"14.48","4886.98","1.206525"
"14.49","4890.68","1.207362"
"14.5","4894.355","1.208212"
"14.51","4898.037","1.209062"
"14.52","4901.794","1.2099"
"14.53","4905.65","1.210712"
"14.54","4909.56","1.21155"
"14.55","4913.454","1.212375"
"14.56","4917.297","1.213225"
"14.57","4921.109","1.214062"
"14.58","4924.92","1.2149"
"14.59","4928.77","1.215737"
"14.6","4932.67","1.216587"
"14.61","4936.6","1.217438"
"14.62","4940.535","1.218262"
"14.63","4944.468","1.219087"
"14.64","4948.365","1.219912"
"14.65","4952.215","1.220737"
"14.66","4955.994","1.221563"
"14.67","4959.717","1.222375"
"14.68","4963.404","1.223212"
"14.69","4967.092","1.224062"
"14.7","4970.779","1.2249"
"14.71","4974.448","1.22575"
"14.72","4978.126","1.226575"
"14.73","4981.883","1.2274"
"14.74","4985.743","1.228225"
"14.75","4989.618","1.22905"
"14.76","4993.423","1.2299"
"14.77","4997.155","1.230737"
"14.78","5000.858","1.231575"
"14.79","5004.587","1.232412"
"14.8","5008.364","1.23325"
"14.81","5012.185","1.2341"
