S/No;C_1_Temps[s];C_1_Force[kN];C_1_Déform1[mm];C_1_Déplacement[mm];
362;36.20007936;15.967601776123;0.164700001478195;2.13025569915771;
363;36.3001036800001;15.8929719924927;0.164599999785423;2.12828660011292;
364;36.4000051200001;15.8676614761353;0.164599999785423;2.12752151489258;
365;36.5000294400002;15.8369798660278;0.164499998092651;2.12674045562744;
366;36.6000537600003;15.7764673233032;0.164399996399879;2.12512922286987;
367;36.7000780799999;15.7140674591064;0.164100006222725;2.12342047691345;
368;36.8001024;15.688756942749;0.164100006222725;2.12268805503845;
369;36.90000384;15.6541137695313;0.163900002837181;2.12172794342041;
370;37.0000281600001;15.5702314376831;0.163699999451637;2.11953091621399;
371;37.1000524800002;15.5368909835815;0.163599997758865;2.11861944198608;
372;37.2000768000003;15.5063695907593;0.163599997758865;2.11775684356689;
373;37.3001011199999;15.4338130950928;0.163399994373322;2.11578774452209;
374;37.4000025600003;15.3798408508301;0.16329999268055;2.11430668830872;
375;37.50002688;15.3475914001465;0.163200005888939;2.11344432830811;
376;37.6000512000001;15.2835159301758;0.163000002503395;2.11167025566101;
377;37.7000755200002;15.2180585861206;0.162699997425079;2.10991263389587;
378;37.8000998400003;15.1846122741699;0.162599995732307;2.10901761054993;
379;37.9000012800002;15.1212549209595;0.162300005555153;2.10722732543945;
380;38.0000256000003;15.0576591491699;0.162100002169609;2.10553479194641;
381;38.1000499199999;15.025860786438;0.162100002169609;2.10460734367371;
382;38.20007424;14.9567337036133;0.161899998784065;2.10268688201904;
383;38.3000985600002;14.8893623352051;0.161699995398521;2.10088038444519;
384;38.4000000000001;14.8522729873657;0.16159999370575;2.09990382194519;
385;38.5000243200002;14.7695608139038;0.161200001835823;2.09746265411377;
386;38.6000486400003;14.7238311767578;0.160999998450279;2.09625840187073;
