"CuivreC1",,,,"CuivreC1+N",,,,"AcierC70",,,
"Temps","Force","Stroke","Ext.1","Temps","Force","Stroke","Ext.1","Temps","Force","Stroke","Ext.1"
"sec","N","mm","mm","sec","N","mm","mm","sec","N","mm","mm"
,,,,"222.24","3843.778","18.51989","9.784635",,,,
,,,,"222.25","3843.772","18.52073","9.785461",,,,
,,,,"222.26","3843.813","18.52156","9.785843",,,,
,,,,"222.27","3843.899","18.52239","9.786224",,,,
,,,,"222.28","3843.991","18.5232","9.787433",,,,
,,,,"222.29","3844.061","18.52404","9.788196",,,,
,,,,"222.3","3844.102","18.52487","9.78864",,,,
,,,,"222.31","3844.115","18.52571","9.789403",,,,
,,,,"222.32","3844.121","18.52655","9.79023",,,,
,,,,"222.33","3844.14","18.52739","9.790993",,,,
,,,,"222.34","3844.198","18.52822","9.791374",,,,
,,,,"222.35","3844.277","18.52907","9.791374",,,,
,,,,"222.36","3844.369","18.52991","9.792201",,,,
,,,,"222.37","3844.471","18.53074","9.792583",,,,
,,,,"222.38","3844.557","18.53156","9.793408",,,,
,,,,"222.39","3844.611","18.5324","9.792964",,,,
,,,,"222.4","3844.636","18.53322","9.793408",,,,
,,,,"222.41","3844.646","18.53405","9.794171",,,,
,,,,"222.42","3844.662","18.5349","9.794617",,,,
,,,,"222.43","3844.681","18.53575","9.794617",,,,
,,,,"222.44","3844.703","18.5366","9.794998",,,,
,,,,"222.45","3844.738","18.53744","9.796588",,,,
,,,,"222.46","3844.798","18.53826","9.797795",,,,
,,,,"222.47","3844.9","18.53909","9.79894",,,,
,,,,"222.48","3844.996","18.53991","9.799767",,,,
,,,,"222.49","3845.056","18.54072","9.800148",,,,
,,,,"222.5","3845.065","18.54156","9.800148",,,,
,,,,"222.51","3845.062","18.5424","9.799385",,,,
,,,,"222.52","3845.056","18.54324","9.799385",,,,
,,,,"222.53","3845.062","18.54408","9.800148",,,,
,,,,"222.54","3845.088","18.54491","9.801356",,,,
,,,,"222.55","3845.132","18.54575","9.801738",,,,
,,,,"222.56","3845.202","18.54657","9.801738",,,,
,,,,"222.57","3845.279","18.5474","9.802564",,,,
,,,,"222.58","3845.345","18.54823","9.803327",,,,
,,,,"222.59","3845.393","18.54905","9.803327",,,,
,,,,"222.6","3845.431","18.54988","9.803772",,,,
,,,,"222.61","3845.441","18.55069","9.804153",,,,
,,,,"222.62","3845.431","18.55153","9.804916",,,,
,,,,"222.63","3845.409","18.55237","9.807714",,,,
,,,,"222.64","3845.393","18.55322","9.809303",,,,
,,,,"222.65","3845.406","18.55406","9.81013",,,,
,,,,"222.66","3845.45","18.55489","9.810893",,,,
,,,,"222.67","3845.552","18.55571","9.810512",,,,
,,,,"222.68","3845.692","18.55654","9.810512",,,,
,,,,"222.69","3845.825","18.55737","9.810893",,,,
,,,,"222.7","3845.898","18.55821","9.811337",,,,
,,,,"222.71","3845.905","18.55905","9.811337",,,,
,,,,"222.72","3845.879","18.55989","9.8121",,,,
,,,,"222.73","3845.885","18.56072","9.8121",,,,
,,,,"222.74","3845.946","18.56156","9.814072",,,,
,,,,"222.75","3846.032","18.5624","9.81528",,,,
,,,,"222.76","3846.118","18.56322","9.816106",,,,
,,,,"222.77","3846.207","18.56406","9.816869",,,,
,,,,"222.78","3846.305","18.56489","9.816487",,,,
,,,,"222.79","3846.366","18.56571","9.817314",,,,
,,,,"222.8","3846.394","18.56654","9.819285",,,,
,,,,"222.81","3846.4","18.56735","9.819285",,,,
,,,,"222.82","3846.391","18.56819","9.820048",,,,
,,,,"222.83","3846.366","18.56905","9.820493",,,,
,,,,"222.84","3846.35","18.56989","9.821256",,,,
,,,,"222.85","3846.378","18.57074","9.821637",,,,
,,,,"222.86","3846.464","18.57156","9.822083",,,,
,,,,"222.87","3846.563","18.57239","9.822845",,,,
,,,,"222.88","3846.648","18.57323","9.823227",,,,
,,,,"222.89","3846.703","18.57405","9.825261",,,,
,,,,"222.9","3846.747","18.57489","9.826851",,,,
,,,,"222.91","3846.795","18.57572","9.826469",,,,
,,,,"222.92","3846.846","18.57656","9.826469",,,,
,,,,"222.93","3846.893","18.5774","9.826851",,,,
,,,,"222.94","3846.95","18.57826","9.827232",,,,
,,,,"222.95","3847.021","18.57909","9.828059",,,,
,,,,"222.96","3847.106","18.57991","9.828441",,,,
,,,,"222.97","3847.189","18.58074","9.828822",,,,
,,,,"222.98","3847.243","18.58156","9.830029",,,,
,,,,"222.99","3847.278","18.58239","9.830792",,,,
,,,,"223","3847.3","18.5832","9.830792",,,,
,,,,"223.01","3847.294","18.58402","9.831238",,,,
,,,,"223.02","3847.268","18.58488","9.831619",,,,
,,,,"223.03","3847.234","18.58572","9.832001",,,,
,,,,"223.04","3847.224","18.58657","9.833209",,,,
,,,,"223.05","3847.243","18.58741","9.834035",,,,
,,,,"223.06","3847.287","18.58824","9.835179",,,,
,,,,"223.07","3847.361","18.58906","9.836769",,,,
,,,,"223.08","3847.44","18.58989","9.837596",,,,
,,,,"223.09","3847.542","18.59071","9.838359",,,,
,,,,"223.1","3847.621","18.59156","9.838359",,,,
,,,,"223.11","3847.656","18.5924","9.838803",,,,
,,,,"223.12","3847.656","18.59324","9.838359",,,,
,,,,"223.13","3847.672","18.59407","9.839566",,,,
,,,,"223.14","3847.755","18.59491","9.839948",,,,
,,,,"223.15","3847.875","18.59576","9.840393",,,,
,,,,"223.16","3847.997","18.59659","9.841601",,,,
,,,,"223.17","3848.101","18.59741","9.842364",,,,
,,,,"223.18","3848.178","18.59822","9.84319",,,,
,,,,"223.19","3848.203","18.59905","9.843953",,,,
,,,,"223.2","3848.162","18.59987","9.843953",,,,
,,,,"223.21","3848.098","18.6007","9.844335",,,,
,,,,"223.22","3848.038","18.60154","9.84478",,,,
,,,,"223.23","3848.006","18.60239","9.84478",,,,
,,,,"223.24","3848.006","18.60322","9.845161",,,,
,,,,"223.25","3848.031","18.60406","9.845543",,,,
,,,,"223.26","3848.111","18.60489","9.84637",,,,
,,,,"223.27","3848.222","18.60571","9.847133",,,,
,,,,"223.28","3848.324","18.60654","9.847959",,,,
,,,,"223.29","3848.384","18.60736","9.847959",,,,
,,,,"223.3","3848.406","18.6082","9.84834",,,,
,,,,"223.31","3848.419","18.60904","9.848722",,,,
,,,,"223.32","3848.467","18.60987","9.849167",,,,
,,,,"223.33","3848.546","18.61071","9.849167",,,,
,,,,"223.34","3848.632","18.61156","9.849548",,,,
,,,,"223.35","3848.708","18.61241","9.84993",,,,
,,,,"223.36","3848.785","18.61324","9.851138",,,,
,,,,"223.37","3848.864","18.61406","9.85152",,,,
,,,,"223.38","3848.947","18.6149","9.850757",,,,
,,,,"223.39","3849.01","18.61572","9.850757",,,,
,,,,"223.4","3849.045","18.61655","9.850757",,,,
,,,,"223.41","3849.071","18.61737","9.851901",,,,
,,,,"223.42","3849.096","18.61821","9.853935",,,,
,,,,"223.43","3849.122","18.61906","9.854698",,,,
,,,,"223.44","3849.131","18.61991","9.855525",,,,
,,,,"223.45","3849.131","18.62076","9.855525",,,,
,,,,"223.46","3849.163","18.62159","9.85508",,,,
,,,,"223.47","3849.233","18.6224","9.855525",,,,
,,,,"223.48","3849.319","18.62321","9.855525",,,,
,,,,"223.49","3849.37","18.62405","9.857495",,,,
,,,,"223.5","3849.366","18.62489","9.859467",,,,
,,,,"223.51","3849.335","18.62572","9.859912",,,,
,,,,"223.52","3849.335","18.62656","9.860293",,,,
,,,,"223.53","3849.385","18.6274","9.860293",,,,
,,,,"223.54","3849.471","18.62824","9.860293",,,,
,,,,"223.55","3849.551","18.62907","9.860675",,,,
,,,,"223.56","3849.618","18.62991","9.860675",,,,
,,,,"223.57","3849.688","18.63072","9.861056",,,,
,,,,"223.58","3849.764","18.63156","9.861056",,,,
,,,,"223.59","3849.824","18.63239","9.861501",,,,
,,,,"223.6","3849.869","18.63321","9.861882",,,,
,,,,"223.61","3849.894","18.63404","9.863472",,,,
,,,,"223.62","3849.907","18.63489","9.865443",,,,
,,,,"223.63","3849.917","18.63575","9.865443",,,,
,,,,"223.64","3849.926","18.63659","9.865062",,,,
,,,,"223.65","3849.955","18.63742","9.865062",,,,
,,,,"223.66","3850.031","18.63826","9.866269",,,,
,,,,"223.67","3850.133","18.63909","9.867859",,,,
,,,,"223.68","3850.225","18.63991","9.86983",,,,
,,,,"223.69","3850.288","18.64074","9.870656",,,,
,,,,"223.7","3850.33","18.64157","9.871037",,,,
,,,,"223.71","3850.336","18.6424","9.871419",,,,
,,,,"223.72","3850.314","18.64324","9.871419",,,,
,,,,"223.73","3850.304","18.64408","9.871419",,,,
,,,,"223.74","3850.339","18.64491","9.871419",,,,
,,,,"223.75","3850.406","18.64575","9.871419",,,,
,,,,"223.76","3850.492","18.64656","9.872246",,,,
,,,,"223.77","3850.571","18.6474","9.873009",,,,
,,,,"223.78","3850.629","18.64822","9.873454",,,,
,,,,"223.79","3850.644","18.64904","9.873836",,,,
,,,,"223.8","3850.648","18.64986","9.874599",,,,
,,,,"223.81","3850.644","18.65067","9.875806",,,,
,,,,"223.82","3850.638","18.65151","9.878604",,,,
,,,,"223.83","3850.632","18.65236","9.879811",,,,
,,,,"223.84","3850.632","18.65321","9.878985",,,,
,,,,"223.85","3850.644","18.65405","9.880574",,,,
,,,,"223.86","3850.689","18.65489","9.880574",,,,
,,,,"223.87","3850.791","18.65571","9.880574",,,,
,,,,"223.88","3850.905","18.65654","9.88102",,,,
,,,,"223.89","3850.988","18.65738","9.881401",,,,
,,,,"223.9","3851.032","18.65821","9.881783",,,,
,,,,"223.91","3851.067","18.65905","9.882164",,,,
,,,,"223.92","3851.125","18.65989","9.882991",,,,
,,,,"223.93","3851.213","18.66074","9.884198",,,,
,,,,"223.94","3851.306","18.66159","9.88458",,,,
,,,,"223.95","3851.366","18.66242","9.884961",,,,
,,,,"223.96","3851.411","18.66325","9.885788",,,,
,,,,"223.97","3851.471","18.66406","9.886551",,,,
,,,,"223.98","3851.547","18.66489","9.886551",,,,
,,,,"223.99","3851.614","18.66572","9.886551",,,,
,,,,"224","3851.624","18.66655","9.886932",,,,
,,,,"224.01","3851.598","18.66736","9.887378",,,,
,,,,"224.02","3851.573","18.6682","9.887378",,,,
,,,,"224.03","3851.579","18.66905","9.887378",,,,
,,,,"224.04","3851.598","18.66989","9.887378",,,,
,,,,"224.05","3851.617","18.67074","9.887378",,,,
,,,,"224.06","3851.674","18.67156","9.887759",,,,
,,,,"224.07","3851.776","18.67239","9.889348",,,,
,,,,"224.08","3851.865","18.67321","9.890556",,,,
,,,,"224.09","3851.916","18.67404","9.891319",,,,
,,,,"224.1","3851.935","18.67489","9.892146",,,,
,,,,"224.11","3851.935","18.67571","9.891765",,,,
,,,,"224.12","3851.935","18.67655","9.891765",,,,
,,,,"224.13","3851.97","18.6774","9.892528",,,,
,,,,"224.14","3852.046","18.67824","9.893353",,,,
,,,,"224.15","3852.129","18.67908","9.895325",,,,
,,,,"224.16","3852.199","18.6799","9.895706",,,,
,,,,"224.17","3852.279","18.68073","9.896152",,,,
,,,,"224.18","3852.364","18.68156","9.896152",,,,
,,,,"224.19","3852.437","18.68239","9.896533",,,,
,,,,"224.2","3852.475","18.68321","9.896533",,,,
,,,,"224.21","3852.498","18.68402","9.896533",,,,
,,,,"224.22","3852.507","18.68486","9.896533",,,,
,,,,"224.23","3852.507","18.68571","9.89774",,,,
,,,,"224.24","3852.501","18.68656","9.89774",,,,
,,,,"224.25","3852.514","18.6874","9.89774",,,,
,,,,"224.26","3852.552","18.68824","9.89774",,,,
,,,,"224.27","3852.637","18.68906","9.898122",,,,
,,,,"224.28","3852.749","18.68989","9.898122",,,,
,,,,"224.29","3852.844","18.69071","9.89933",,,,
,,,,"224.3","3852.895","18.69155","9.901301",,,,
,,,,"224.31","3852.917","18.69239","9.903272",,,,
,,,,"224.32","3852.917","18.69322","9.90289",,,,
,,,,"224.33","3852.93","18.69406","9.901683",,,,
,,,,"224.34","3852.962","18.6949","9.902064",,,,
,,,,"224.35","3853.016","18.69575","9.904099",,,,
,,,,"224.36","3853.089","18.69659","9.90607",,,,
,,,,"224.37","3853.185","18.69741","9.907277",,,,
,,,,"224.38","3853.296","18.69824","9.907277",,,,
,,,,"224.39","3853.407","18.69906","9.907659",,,,
,,,,"224.4","3853.493","18.69987","9.90804",,,,
,,,,"224.41","3853.518","18.7007","9.908485",,,,
,,,,"224.42","3853.486","18.70154","9.908867",,,,
,,,,"224.43","3853.432","18.7024","9.908867",,,,
,,,,"224.44","3853.381","18.70325","9.908867",,,,
,,,,"224.45","3853.366","18.70407","9.908867",,,,
,,,,"224.46","3853.4","18.70491","9.908867",,,,
,,,,"224.47","3853.496","18.70574","9.908867",,,,
,,,,"224.48","3853.62","18.70655","9.908867",,,,
,,,,"224.49","3853.709","18.70737","9.909248",,,,
,,,,"224.5","3853.744","18.70821","9.909248",,,,
,,,,"224.51","3853.725","18.70905","9.911283",,,,
,,,,"224.52","3853.684","18.70989","9.912045",,,,
,,,,"224.53","3853.684","18.71072","9.913254",,,,
,,,,"224.54","3853.744","18.71156","9.913635",,,,
,,,,"224.55","3853.846","18.7124","9.913635",,,,
,,,,"224.56","3853.948","18.71322","9.914462",,,,
,,,,"224.57","3854.024","18.71405","9.914462",,,,
,,,,"224.58","3854.087","18.71489","9.914844",,,,
,,,,"224.59","3854.144","18.71571","9.915225",,,,
,,,,"224.6","3854.186","18.71655","9.916051",,,,
,,,,"224.61","3854.214","18.71736","9.917195",,,,
,,,,"224.62","3854.224","18.7182","9.918022",,,,
,,,,"224.63","3854.23","18.71906","9.918404",,,,
,,,,"224.64","3854.214","18.71991","9.918404",,,,
,,,,"224.65","3854.208","18.72075","9.919612",,,,
,,,,"224.66","3854.249","18.72157","9.919612",,,,
,,,,"224.67","3854.351","18.7224","9.919612",,,,
,,,,"224.68","3854.478","18.72322","9.920438",,,,
,,,,"224.69","3854.577","18.72406","9.920438",,,,
,,,,"224.7","3854.618","18.7249","9.921201",,,,
,,,,"224.71","3854.609","18.72574","9.922028",,,,
,,,,"224.72","3854.589","18.72656","9.922791",,,,
,,,,"224.73","3854.609","18.7274","9.922791",,,,
,,,,"224.74","3854.659","18.72824","9.923999",,,,
,,,,"224.75","3854.713","18.72907","9.925206",,,,
,,,,"224.76","3854.774","18.7299","9.925969",,,,
,,,,"224.77","3854.856","18.73072","9.926351",,,,
,,,,"224.78","3854.968","18.73155","9.926796",,,,
,,,,"224.79","3855.047","18.73239","9.927559",,,,
,,,,"224.8","3855.057","18.7332","9.927559",,,,
,,,,"224.81","3855.031","18.73402","9.927559",,,,
,,,,"224.82","3855.028","18.73487","9.927177",,,,
,,,,"224.83","3855.063","18.73573","9.927177",,,,
,,,,"224.84","3855.104","18.73657","9.928386",,,,
,,,,"224.85","3855.143","18.73741","9.928386",,,,
,,,,"224.86","3855.19","18.73825","9.929593",,,,
,,,,"224.87","3855.267","18.73907","9.929975",,,,
,,,,"224.88","3855.355","18.73991","9.931183",,,,
,,,,"224.89","3855.422","18.74074","9.931946",,,,
,,,,"224.9","3855.467","18.74158","9.932773",,,,
,,,,"224.91","3855.499","18.74241","9.933154",,,,
,,,,"224.92","3855.524","18.74325","9.933154",,,,
,,,,"224.93","3855.569","18.74409","9.934743",,,,
,,,,"224.94","3855.635","18.74494","9.93557",,,,
,,,,"224.95","3855.705","18.74578","9.93557",,,,
,,,,"224.96","3855.766","18.74659","9.93716",,,,
,,,,"224.97","3855.836","18.74741","9.937922",,,,
,,,,"224.98","3855.906","18.74824","9.938304",,,,
,,,,"224.99","3855.947","18.74905","9.938748",,,,
,,,,"225","3855.928","18.74986","9.93913",,,,
,,,,"225.01","3855.88","18.75068","9.939893",,,,
,,,,"225.02","3855.845","18.75152","9.940338",,,,
,,,,"225.03","3855.81","18.75236","9.941101",,,,
,,,,"225.04","3855.791","18.75321","9.941928",,,,
,,,,"225.05","3855.81","18.75405","9.942691",,,,
,,,,"225.06","3855.877","18.75489","9.943517",,,,
,,,,"225.07","3855.963","18.7557","9.943517",,,,
,,,,"225.08","3856.058","18.75653","9.943517",,,,
,,,,"225.09","3856.144","18.75736","9.943898",,,,
,,,,"225.1","3856.195","18.75821","9.94428",,,,
,,,,"225.11","3856.211","18.75905","9.94428",,,,
,,,,"225.12","3856.227","18.75989","9.94428",,,,
,,,,"225.13","3856.29","18.76073","9.94428",,,,
,,,,"225.14","3856.392","18.76156","9.94428",,,,
,,,,"225.15","3856.494","18.76241","9.944725",,,,
,,,,"225.16","3856.573","18.76324","9.946315",,,,
,,,,"225.17","3856.643","18.76406","9.947904",,,,
,,,,"225.18","3856.7","18.7649","9.948667",,,,
,,,,"225.19","3856.735","18.76572","9.947904",,,,
,,,,"225.2","3856.761","18.76655","9.949048",,,,
,,,,"225.21","3856.792","18.76736","9.950256",,,,
,,,,"225.22","3856.821","18.7682","9.951083",,,,
,,,,"225.23","3856.847","18.76905","9.949493",,,,
,,,,"225.24","3856.878","18.7699","9.949048",,,,
,,,,"225.25","3856.923","18.77073","9.950256",,,,
,,,,"225.26","3856.974","18.77156","9.951846",,,,
,,,,"225.27","3857.012","18.77239","9.951846",,,,
,,,,"225.28","3857.05","18.77321","9.952672",,,,
,,,,"225.29","3857.094","18.77404","9.953435",,,,
,,,,"225.3","3857.129","18.77487","9.954262",,,,
,,,,"225.31","3857.148","18.77571","9.954643",,,,
,,,,"225.32","3857.161","18.77655","9.954643",,,,
,,,,"225.33","3857.18","18.77737","9.95547",,,,
,,,,"225.34","3857.241","18.77822","9.956614",,,,
,,,,"225.35","3857.343","18.77907","9.957059",,,,
,,,,"225.36","3857.438","18.7799","9.958649",,,,
,,,,"225.37","3857.492","18.78073","9.959412",,,,
,,,,"225.38","3857.524","18.78156","9.959857",,,,
,,,,"225.39","3857.549","18.78239","9.961001",,,,
,,,,"225.4","3857.568","18.78321","9.961446",,,,
,,,,"225.41","3857.6","18.78403","9.961827",,,,
,,,,"225.42","3857.629","18.78489","9.961827",,,,
,,,,"225.43","3857.654","18.78574","9.961827",,,,
,,,,"225.44","3857.695","18.78659","9.962209",,,,
,,,,"225.45","3857.765","18.78744","9.962209",,,,
,,,,"225.46","3857.857","18.78826","9.962209",,,,
,,,,"225.47","3857.946","18.78909","9.96259",,,,
,,,,"225.48","3858.02","18.7899","9.963036",,,,
,,,,"225.49","3858.07","18.79074","9.964625",,,,
,,,,"225.5","3858.093","18.79157","9.965388",,,,
,,,,"225.51","3858.07","18.79241","9.966214",,,,
,,,,"225.52","3858.02","18.79324","9.967422",,,,
,,,,"225.53","3857.994","18.79408","9.967422",,,,
,,,,"225.54","3858.032","18.79491","9.968567",,,,
,,,,"225.55","3858.125","18.79575","9.969394",,,,
,,,,"225.56","3858.21","18.79659","9.970157",,,,
,,,,"225.57","3858.268","18.7974","9.970157",,,,
,,,,"225.58","3858.322","18.79823","9.970157",,,,
,,,,"225.59","3858.401","18.79905","9.970983",,,,
,,,,"225.6","3858.474","18.79988","9.971745",,,,
,,,,"225.61","3858.493","18.8007","9.972191",,,,
,,,,"225.62","3858.477","18.80154","9.972954",,,,
,,,,"225.63","3858.477","18.80239","9.973335",,,,
,,,,"225.64","3858.493","18.80324","9.973335",,,,
,,,,"225.65","3858.519","18.80406","9.973335",,,,
,,,,"225.66","3858.563","18.8049","9.973335",,,,
,,,,"225.67","3858.646","18.80573","9.973335",,,,
,,,,"225.68","3858.741","18.80656","9.974162",,,,
,,,,"225.69","3858.811","18.80739","9.974988",,,,
,,,,"225.7","3858.852","18.80822","9.976132",,,,
,,,,"225.71","3858.868","18.80905","9.976959",,,,
,,,,"225.72","3858.887","18.80987","9.977341",,,,
,,,,"225.73","3858.929","18.81071","9.978549",,,,
,,,,"225.74","3858.989","18.81156","9.97893",,,,
,,,,"225.75","3859.053","18.8124","9.979312",,,,
,,,,"225.76","3859.11","18.81322","9.980138",,,,
,,,,"225.77","3859.164","18.81405","9.981728",,,,
,,,,"225.78","3859.237","18.81489","9.982936",,,,
,,,,"225.79","3859.317","18.81571","9.983317",,,,
,,,,"225.8","3859.367","18.81654","9.983699",,,,
,,,,"225.81","3859.383","18.81735","9.983699",,,,
,,,,"225.82","3859.393","18.81819","9.984143",,,,
,,,,"225.83","3859.412","18.81904","9.984143",,,,
,,,,"225.84","3859.437","18.81989","9.984525",,,,
,,,,"225.85","3859.447","18.82074","9.985288",,,,
,,,,"225.86","3859.479","18.82156","9.985733",,,,
,,,,"225.87","3859.558","18.82239","9.985733",,,,
,,,,"225.88","3859.676","18.82321","9.986496",,,,
,,,,"225.89","3859.765","18.82405","9.987323",,,,
,,,,"225.9","3859.813","18.8249","9.987704",,,,
,,,,"225.91","3859.822","18.82572","9.987704",,,,
,,,,"225.92","3859.838","18.82656","9.988467",,,,
,,,,"225.93","3859.876","18.82741","9.988467",,,,
,,,,"225.94","3859.939","18.82825","9.99012",,,,
,,,,"225.95","3860.003","18.82909","9.99012",,,,
,,,,"225.96","3860.054","18.82992","9.99171",,,,
,,,,"225.97","3860.111","18.83074","9.992091",,,,
,,,,"225.98","3860.165","18.83156","9.993299",,,,
,,,,"225.99","3860.216","18.83239","9.994061",,,,
,,,,"226","3860.232","18.83321","9.994888",,,,
,,,,"226.01","3860.223","18.83404","9.99527",,,,
,,,,"226.02","3860.2","18.83489","9.99527",,,,
,,,,"226.03","3860.175","18.83574","9.99527",,,,
,,,,"226.04","3860.14","18.83659","9.99527",,,,
,,,,"226.05","3860.156","18.83741","9.995651",,,,
,,,,"226.06","3860.242","18.83825","9.996033",,,,
,,,,"226.07","3860.372","18.83908","9.996478",,,,
,,,,"226.08","3860.49","18.8399","9.99686",,,,
,,,,"226.09","3860.55","18.84072","9.997685",,,,
,,,,"226.1","3860.569","18.84156","9.998448",,,,
,,,,"226.11","3860.569","18.8424","9.99883",,,,
,,,,"226.12","3860.585","18.84324","9.999275",,,,
,,,,"226.13","3860.626","18.84407","9.999657",,,,
,,,,"226.14","3860.687","18.84492","10.00042",,,,
,,,,"226.15","3860.747","18.84576","10.00125",,,,
,,,,"226.16","3860.817","18.84657","10.00284",,,,
,,,,"226.17","3860.903","18.8474","10.00404",,,,
,,,,"226.18","3860.982","18.84824","10.00525",,,,
,,,,"226.19","3861.046","18.84905","10.00601",,,,
,,,,"226.2","3861.068","18.84987","10.0064",,,,
,,,,"226.21","3861.065","18.85069","10.00843",,,,
,,,,"226.22","3861.033","18.85151","10.00919",,,,
,,,,"226.23","3860.995","18.85236","10.00919",,,,
,,,,"226.24","3860.963","18.85321","10.01002",,,,
,,,,"226.25","3860.96","18.85405","10.01002",,,,
,,,,"226.26","3860.982","18.85489","10.00957",,,,
,,,,"226.27","3861.049","18.85571","10.00957",,,,
,,,,"226.28","3861.154","18.85653","10.00957",,,,
,,,,"226.29","3861.246","18.85736","10.01002",,,,
,,,,"226.3","3861.303","18.8582","10.01002",,,,
,,,,"226.31","3861.323","18.85904","10.01002",,,,
,,,,"226.32","3861.338","18.85987","10.01002",,,,
,,,,"226.33","3861.367","18.86071","10.01078",,,,
,,,,"226.34","3861.437","18.86156","10.01078",,,,
,,,,"226.35","3861.539","18.86241","10.01161",,,,
,,,,"226.36","3861.656","18.86324","10.01199",,,,
