Brut 1,,,Brut 2,,,Recuit,,,Recuit test 250°C,,,Etiré test amb,,,Etiré test 250°C,,
Temps,Force,Course_Traverse,Temps,Force,Course_Traverse,Temps,Force,Course_Traverse,Temps,Force,Course_Traverse,Temps,Force,Course_Traverse,Temps,Force,Course_Traverse
sec,N,mm,sec,N,mm,sec,N,mm,sec,N,mm,sec,N,mm,sec,N,mm
,,,,,,,,,48.67,403.8683,4.055712,,,,48.67,229.702,4.055737
,,,,,,,,,48.68,403.8938,4.05655,,,,48.68,229.7783,4.056575
,,,,,,,,,48.69,403.916,4.057375,,,,48.69,229.8323,4.057413
,,,,,,,,,48.7,403.9701,4.058212,,,,48.7,229.8832,4.058238
,,,,,,,,,48.71,404.0305,4.059037,,,,48.71,229.9531,4.059087
,,,,,,,,,48.72,404.0718,4.059887,,,,48.72,230.039,4.059912
,,,,,,,,,48.73,404.0909,4.060725,,,,48.73,230.1121,4.06075
,,,,,,,,,48.74,404.1036,4.06155,,,,48.74,230.182,4.061587
,,,,,,,,,48.75,404.1068,4.0624,,,,48.75,230.2742,4.062412
,,,,,,,,,48.76,404.1036,4.063237,,,,48.76,230.36,4.063237
,,,,,,,,,48.77,404.1163,4.064075,,,,48.77,230.4204,4.064063
,,,,,,,,,48.78,404.1735,4.064912,,,,48.78,230.4745,4.064875
,,,,,,,,,48.79,404.2244,4.065737,,,,48.79,230.5508,4.0657
,,,,,,,,,48.8,404.2498,4.066562,,,,48.8,230.6271,4.066525
,,,,,,,,,48.81,404.2625,4.067375,,,,48.81,230.6716,4.067362
,,,,,,,,,48.82,404.2848,4.0682,,,,48.82,230.7288,4.0682
,,,,,,,,,48.83,404.288,4.069025,,,,48.83,230.8083,4.06905
,,,,,,,,,48.84,404.2753,4.06985,,,,48.84,230.9036,4.069887
,,,,,,,,,48.85,404.2689,4.0707,,,,48.85,230.9704,4.070725
,,,,,,,,,48.86,404.2943,4.071537,,,,48.86,231.0117,4.071562
,,,,,,,,,48.87,404.3229,4.072387,,,,48.87,231.0594,4.072375
,,,,,,,,,48.88,404.3484,4.073213,,,,48.88,231.142,4.073225
,,,,,,,,,48.89,404.3611,4.07405,,,,48.89,231.2533,4.074062
,,,,,,,,,48.9,404.3865,4.074875,,,,48.9,231.3646,4.0749
,,,,,,,,,48.91,404.4342,4.0757,,,,48.91,231.4536,4.075737
,,,,,,,,,48.92,404.4914,4.07655,,,,48.92,231.4949,4.076575
,,,,,,,,,48.93,404.5264,4.077387,,,,48.93,231.5013,4.077425
,,,,,,,,,48.94,404.5359,4.078225,,,,48.94,231.5267,4.078262
,,,,,,,,,48.95,404.5518,4.079062,,,,48.95,231.5807,4.0791
,,,,,,,,,48.96,404.5868,4.0799,,,,48.96,231.638,4.079912
,,,,,,,,,48.97,404.6313,4.080738,,,,48.97,231.6761,4.080725
,,,,,,,,,48.98,404.6726,4.081575,,,,48.98,231.727,4.081563
,,,,,,,,,48.99,404.6949,4.082412,,,,48.99,231.8128,4.082375
,,,,,,,,,49,404.6981,4.083237,,,,49,231.9145,4.0832
,,,,,,,,,49.01,404.7076,4.084063,,,,49.01,232.0004,4.08405
,,,,,,,,,49.02,404.714,4.084875,,,,49.02,232.0703,4.0849
,,,,,,,,,49.03,404.7171,4.085712,,,,49.03,232.1466,4.085737
,,,,,,,,,49.04,404.7235,4.086537,,,,49.04,232.2229,4.086575
,,,,,,,,,49.05,404.7426,4.087375,,,,49.05,232.2928,4.087412
,,,,,,,,,49.06,404.7744,4.088225,,,,49.06,232.3532,4.088225
,,,,,,,,,49.07,404.8093,4.089062,,,,49.07,232.42,4.08905
,,,,,,,,,49.08,404.8252,4.0899,,,,49.08,232.4804,4.0899
,,,,,,,,,49.09,404.8411,4.090725,,,,49.09,232.5312,4.090725
,,,,,,,,,49.1,404.8665,4.091562,,,,49.1,232.5726,4.091562
,,,,,,,,,49.11,404.9047,4.092375,,,,49.11,232.6075,4.0924
,,,,,,,,,49.12,404.9619,4.093213,,,,49.12,232.6584,4.093237
,,,,,,,,,49.13,404.9969,4.094038,,,,49.13,232.722,4.094075
,,,,,,,,,49.14,404.981,4.094862,,,,49.14,232.7824,4.094913
,,,,,,,,,49.15,404.946,4.0957,,,,49.15,232.8173,4.095737
,,,,,,,,,49.16,404.9396,4.09655,,,,49.16,232.8332,4.096562
,,,,,,,,,49.17,404.9651,4.097375,,,,49.17,232.8587,4.097387
,,,,,,,,,49.18,405.0001,4.098212,,,,49.18,232.9,4.098212
,,,,,,,,,49.19,405.0477,4.09905,,,,49.19,232.9191,4.099037
,,,,,,,,,49.2,405.0827,4.099875,,,,49.2,232.9032,4.099875
,,,,,,,,,49.21,405.1018,4.1007,,,,49.21,232.8746,4.100712
,,,,,,,,,49.22,405.1272,4.101525,,,,49.22,232.8809,4.10155
,,,,,,,,,49.23,405.1781,4.10235,,,,49.23,232.9191,4.1024
,,,,,,,,,49.24,405.2353,4.103188,,,,49.24,232.9667,4.103238
,,,,,,,,,49.25,405.2544,4.104037,,,,49.25,232.9953,4.104075
,,,,,,,,,49.26,405.2385,4.104875,,,,49.26,233.0208,4.1049
,,,,,,,,,49.27,405.2353,4.105725,,,,49.27,233.0558,4.105712
,,,,,,,,,49.28,405.2703,4.106575,,,,49.28,233.1003,4.106563
,,,,,,,,,49.29,405.3307,4.1074,,,,49.29,233.1479,4.107388
,,,,,,,,,49.3,405.3752,4.108225,,,,49.3,233.1829,4.108212
,,,,,,,,,49.31,405.4101,4.10905,,,,49.31,233.2242,4.10905
,,,,,,,,,49.32,405.426,4.109888,,,,49.32,233.2528,4.1099
,,,,,,,,,49.33,405.4419,4.110725,,,,49.33,233.2687,4.110725
,,,,,,,,,49.34,405.4578,4.11155,,,,49.34,233.2846,4.111562
,,,,,,,,,49.35,405.496,4.112387,,,,49.35,233.3196,4.112412
,,,,,,,,,49.36,405.5436,4.113225,,,,49.36,233.3641,4.113225
,,,,,,,,,49.37,405.5691,4.114062,,,,49.37,233.4054,4.11405
,,,,,,,,,49.38,405.5564,4.114887,,,,49.38,233.4563,4.114887
,,,,,,,,,49.39,405.5532,4.115725,,,,49.39,233.5199,4.115712
,,,,,,,,,49.4,405.5627,4.11655,,,,49.4,233.593,4.116538
,,,,,,,,,49.41,405.5977,4.117375,,,,49.41,233.6534,4.117375
,,,,,,,,,49.42,405.639,4.1182,,,,49.42,233.6915,4.118225
,,,,,,,,,49.43,405.6931,4.119025,,,,49.43,233.7233,4.119075
,,,,,,,,,49.44,405.7407,4.11985,,,,49.44,233.7392,4.119925
,,,,,,,,,49.45,405.763,4.1207,,,,49.45,233.7297,4.12075
,,,,,,,,,49.46,405.7693,4.12155,,,,49.46,233.7233,4.121575
,,,,,,,,,49.47,405.7789,4.1224,,,,49.47,233.7392,4.1224
,,,,,,,,,49.48,405.8138,4.123225,,,,49.48,233.7774,4.123225
,,,,,,,,,49.49,405.8552,4.124075,,,,49.49,233.825,4.124075
,,,,,,,,,49.5,405.8965,4.1249,,,,49.5,233.8505,4.1249
,,,,,,,,,49.51,405.9378,4.125712,,,,49.51,233.86,4.12575
,,,,,,,,,49.52,405.976,4.12655,,,,49.52,233.8886,4.126587
,,,,,,,,,49.53,406.0173,4.1274,,,,49.53,233.949,4.127412
,,,,,,,,,49.54,406.0332,4.128237,,,,49.54,234.0221,4.12825
,,,,,,,,,49.55,406.0332,4.129062,,,,49.55,234.073,4.129087
,,,,,,,,,49.56,406.0491,4.1299,,,,49.56,234.0984,4.129912
,,,,,,,,,49.57,406.0777,4.13075,,,,49.57,234.1175,4.130737
,,,,,,,,,49.58,406.1127,4.131588,,,,49.58,234.1525,4.131562
,,,,,,,,,49.59,406.1476,4.132412,,,,49.59,234.2192,4.132387
,,,,,,,,,49.6,406.1794,4.133237,,,,49.6,234.2923,4.133225
,,,,,,,,,49.61,406.1985,4.13405,,,,49.61,234.3496,4.134062
,,,,,,,,,49.62,406.1953,4.134875,,,,49.62,234.3782,4.134912
,,,,,,,,,49.63,406.2049,4.135687,,,,49.63,234.3845,4.135762
,,,,,,,,,49.64,406.2589,4.136525,,,,49.64,234.3845,4.1366
,,,,,,,,,49.65,406.332,4.137375,,,,49.65,234.3941,4.137425
,,,,,,,,,49.66,406.3765,4.138225,,,,49.66,234.4354,4.13825
,,,,,,,,,49.67,406.3924,4.139062,,,,49.67,234.4863,4.139075
,,,,,,,,,49.68,406.4019,4.1399,,,,49.68,234.5276,4.139913
,,,,,,,,,49.69,406.421,4.140725,,,,49.69,234.5403,4.14075
,,,,,,,,,49.7,406.456,4.14155,,,,49.7,234.5403,4.141575
,,,,,,,,,49.71,406.4973,4.142387,,,,49.71,234.553,4.142412
,,,,,,,,,49.72,406.5418,4.143225,,,,49.72,234.5753,4.143238
,,,,,,,,,49.73,406.5736,4.14405,,,,49.73,234.6166,4.144087
,,,,,,,,,49.74,406.5768,4.144887,,,,49.74,234.6611,4.144912
,,,,,,,,,49.75,406.5673,4.145725,,,,49.75,234.712,4.145737
,,,,,,,,,49.76,406.5832,4.146563,,,,49.76,234.7628,4.146563
,,,,,,,,,49.77,406.634,4.1474,,,,49.77,234.8201,4.147388
,,,,,,,,,49.78,406.6849,4.148237,,,,49.78,234.8582,4.1482
,,,,,,,,,49.79,406.7294,4.149063,,,,49.79,234.8645,4.149025
,,,,,,,,,49.8,406.7643,4.149888,,,,49.8,234.8487,4.149862
,,,,,,,,,49.81,406.7802,4.150712,,,,49.81,234.8359,4.1507
,,,,,,,,,49.82,406.7802,4.151525,,,,49.82,234.8455,4.15155
,,,,,,,,,49.83,406.7898,4.15235,,,,49.83,234.8741,4.152388
,,,,,,,,,49.84,406.7993,4.153187,,,,49.84,234.8995,4.153225
,,,,,,,,,49.85,406.812,4.154025,,,,49.85,234.9091,4.154062
,,,,,,,,,49.86,406.8406,4.154875,,,,49.86,234.944,4.1549
,,,,,,,,,49.87,406.8851,4.155713,,,,49.87,235.0076,4.155725
,,,,,,,,,49.88,406.9424,4.15655,,,,49.88,235.0775,4.156562
,,,,,,,,,49.89,406.9869,4.157387,,,,49.89,235.1284,4.1574
,,,,,,,,,49.9,407.0282,4.158212,,,,49.9,235.157,4.158237
,,,,,,,,,49.91,407.0632,4.159038,,,,49.91,235.1888,4.159087
,,,,,,,,,49.92,407.1045,4.159887,,,,49.92,235.2238,4.159913
,,,,,,,,,49.93,407.1554,4.160712,,,,49.93,235.2428,4.160762
,,,,,,,,,49.94,407.2094,4.161562,,,,49.94,235.2428,4.1616
,,,,,,,,,49.95,407.2507,4.1624,,,,49.95,235.2428,4.162425
,,,,,,,,,49.96,407.2666,4.163238,,,,49.96,235.2651,4.16325
,,,,,,,,,49.97,407.2666,4.164075,,,,49.97,235.3001,4.164075
,,,,,,,,,49.98,407.2603,4.164912,,,,49.98,235.3382,4.164887
,,,,,,,,,49.99,407.2444,4.165738,,,,49.99,235.3795,4.1657
,,,,,,,,,50,407.2539,4.166563,,,,50,235.4145,4.166537
,,,,,,,,,50.01,407.3016,4.167387,,,,50.01,235.4399,4.167375
,,,,,,,,,50.02,407.3556,4.168212,,,,50.02,235.4654,4.168212
,,,,,,,,,50.03,407.381,4.169025,,,,50.03,235.4813,4.169063
,,,,,,,,,50.04,407.381,4.169862,,,,50.04,235.5003,4.1699
,,,,,,,,,50.05,407.3779,4.1707,,,,50.05,235.5353,4.170737
,,,,,,,,,50.06,407.381,4.171537,,,,50.06,235.5671,4.171562
,,,,,,,,,50.07,407.3874,4.172388,,,,50.07,235.5766,4.172388
,,,,,,,,,50.08,407.4065,4.173225,,,,50.08,235.583,4.173225
,,,,,,,,,50.09,407.4573,4.174062,,,,50.09,235.5957,4.174062
,,,,,,,,,50.1,407.5241,4.174887,,,,50.1,235.6021,4.1749
,,,,,,,,,50.11,407.575,4.1757,,,,50.11,235.6116,4.17575
,,,,,,,,,50.12,407.5972,4.176538,,,,50.12,235.6529,4.176588
,,,,,,,,,50.13,407.629,4.177362,,,,50.13,235.7197,4.177425
,,,,,,,,,50.14,407.6481,4.1782,,,,50.14,235.7642,4.178262
,,,,,,,,,50.15,407.6544,4.179038,,,,50.15,235.7991,4.179087
,,,,,,,,,50.16,407.6481,4.179887,,,,50.16,235.8405,4.179913
,,,,,,,,,50.17,407.6449,4.180725,,,,50.17,235.8754,4.180737
,,,,,,,,,50.18,407.6449,4.18155,,,,50.18,235.8786,4.181562
,,,,,,,,,50.19,407.6608,4.182387,,,,50.19,235.8786,4.182387
,,,,,,,,,50.2,407.683,4.183225,,,,50.2,235.8913,4.183212
,,,,,,,,,50.21,407.7307,4.184037,,,,50.21,235.9009,4.184062
,,,,,,,,,50.22,407.7816,4.184875,,,,50.22,235.8945,4.1849
,,,,,,,,,50.23,407.807,4.1857,,,,50.23,235.8754,4.18575
,,,,,,,,,50.24,407.8198,4.186525,,,,50.24,235.85,4.186587
,,,,,,,,,50.25,407.8452,4.187375,,,,50.25,235.85,4.187412
,,,,,,,,,50.26,407.8865,4.188225,,,,50.26,235.8691,4.188237
,,,,,,,,,50.27,407.9278,4.189075,,,,50.27,235.9168,4.18905
,,,,,,,,,50.28,407.9819,4.1899,,,,50.28,235.9613,4.189888
,,,,,,,,,50.29,408.0423,4.190737,,,,50.29,235.9899,4.190725
,,,,,,,,,50.3,408.0995,4.191562,,,,50.3,236.0058,4.19155
,,,,,,,,,50.31,408.1249,4.192375,,,,50.31,236.028,4.192388
,,,,,,,,,50.32,408.1249,4.193213,,,,50.32,236.0662,4.193225
,,,,,,,,,50.33,408.1281,4.19405,,,,50.33,236.1012,4.19405
,,,,,,,,,50.34,408.1281,4.194875,,,,50.34,236.1266,4.194887
,,,,,,,,,50.35,408.1249,4.195713,,,,50.35,236.1488,4.195725
,,,,,,,,,50.36,408.1027,4.19655,,,,50.36,236.1679,4.19655
,,,,,,,,,50.37,408.0836,4.197387,,,,50.37,236.1838,4.197375
,,,,,,,,,50.38,408.0772,4.198213,,,,50.38,236.187,4.198213
,,,,,,,,,50.39,408.0931,4.19905,,,,50.39,236.1997,4.199038
,,,,,,,,,50.4,408.1249,4.199875,,,,50.4,236.2188,4.199862
,,,,,,,,,50.41,408.1599,4.2007,,,,50.41,236.2347,4.200712
,,,,,,,,,50.42,408.179,4.201525,,,,50.42,236.2474,4.201562
,,,,,,,,,50.43,408.1885,4.20235,,,,50.43,236.2792,4.202413
,,,,,,,,,50.44,408.1885,4.203187,,,,50.44,236.33,4.20325
,,,,,,,,,50.45,408.1885,4.204025,,,,50.45,236.3841,4.204087
,,,,,,,,,50.46,408.2044,4.204875,,,,50.46,236.4318,4.204912
,,,,,,,,,50.47,408.2457,4.205725,,,,50.47,236.4508,4.205725
,,,,,,,,,50.48,408.287,4.206563,,,,50.48,236.4572,4.206575
,,,,,,,,,50.49,408.3252,4.2074,,,,50.49,236.4699,4.2074
,,,,,,,,,50.5,408.3983,4.208225,,,,50.5,236.4953,4.208225
,,,,,,,,,50.51,408.4778,4.20905,,,,50.51,236.5303,4.209075
,,,,,,,,,50.52,408.535,4.209888,,,,50.52,236.5716,4.209912
,,,,,,,,,50.53,408.5477,4.210725,,,,50.53,236.613,4.21075
,,,,,,,,,50.54,408.5446,4.21155,,,,50.54,236.6543,4.211575
,,,,,,,,,50.55,408.5477,4.212388,,,,50.55,236.6893,4.212412
,,,,,,,,,50.56,408.5732,4.213237,,,,50.56,236.6924,4.213225
,,,,,,,,,50.57,408.6145,4.214062,,,,50.57,236.6797,4.21405
,,,,,,,,,50.58,408.6431,4.2149,,,,50.58,236.6416,4.214888
,,,,,,,,,50.59,408.6653,4.215725,,,,50.59,236.6225,4.2157
,,,,,,,,,50.6,408.6653,4.21655,,,,50.6,236.6225,4.216537
,,,,,,,,,50.61,408.6431,4.217362,,,,50.61,236.6479,4.217375
,,,,,,,,,50.62,408.6335,4.218187,,,,50.62,236.6924,4.218237
,,,,,,,,,50.63,408.6304,4.219012,,,,50.63,236.7401,4.219075
,,,,,,,,,50.64,408.6304,4.219837,,,,50.64,236.7783,4.219913
,,,,,,,,,50.65,408.6335,4.220675,,,,50.65,236.8355,4.22075
,,,,,,,,,50.66,408.6431,4.221538,,,,50.66,236.8895,4.221575
,,,,,,,,,50.67,408.6558,4.222375,,,,50.67,236.9118,4.222387
,,,,,,,,,50.68,408.6749,4.223212,,,,50.68,236.9054,4.223225
,,,,,,,,,50.69,408.7321,4.22405,,,,50.69,236.9054,4.224075
,,,,,,,,,50.7,408.8211,4.224875,,,,50.7,236.9404,4.224912
,,,,,,,,,50.71,408.9165,4.2257,,,,50.71,236.9849,4.22575
,,,,,,,,,50.72,408.9928,4.226537,,,,50.72,237.0103,4.226587
,,,,,,,,,50.73,409.0595,4.227387,,,,50.73,237.0167,4.227425
,,,,,,,,,50.74,409.104,4.228225,,,,50.74,237.0421,4.228262
,,,,,,,,,50.75,409.1295,4.229075,,,,50.75,237.0834,4.229087
,,,,,,,,,50.76,409.1454,4.229912,,,,50.76,237.1216,4.229925
,,,,,,,,,50.77,409.1708,4.23075,,,,50.77,237.1534,4.230737
,,,,,,,,,50.78,409.1994,4.231587,,,,50.78,237.1534,4.23155
,,,,,,,,,50.79,409.2057,4.232412,,,,50.79,237.147,4.232375
,,,,,,,,,50.8,409.2057,4.23325,,,,50.8,237.1629,4.2332
,,,,,,,,,50.81,409.2344,4.234062,,,,50.81,237.1947,4.23405
,,,,,,,,,50.82,409.2852,4.234875,,,,50.82,237.2074,4.2349
,,,,,,,,,50.83,409.3075,4.2357,,,,50.83,237.2074,4.235737
,,,,,,,,,50.84,409.2757,4.236537,,,,50.84,237.2201,4.236588
,,,,,,,,,50.85,409.2502,4.237387,,,,50.85,237.2392,4.237412
,,,,,,,,,50.86,409.2471,4.238225,,,,50.86,237.2646,4.238237
,,,,,,,,,50.87,409.2598,4.239062,,,,50.87,237.2805,4.239062
,,,,,,,,,50.88,409.2979,4.2399,,,,50.88,237.2742,4.2399
,,,,,,,,,50.89,409.3711,4.240737,,,,50.89,237.2678,4.240737
,,,,,,,,,50.9,409.4696,4.241562,,,,50.9,237.2742,4.241562
,,,,,,,,,50.91,409.5332,4.242387,,,,50.91,237.2742,4.2424
,,,,,,,,,50.92,409.5554,4.243225,,,,50.92,237.2805,4.243237
,,,,,,,,,50.93,409.565,4.24405,,,,50.93,237.2901,4.244087
,,,,,,,,,50.94,409.584,4.244887,,,,50.94,237.3314,4.244913
,,,,,,,,,50.95,409.6095,4.245725,,,,50.95,237.3791,4.24575
,,,,,,,,,50.96,409.619,4.246562,,,,50.96,237.4109,4.246575
,,,,,,,,,50.97,409.6158,4.2474,,,,50.97,237.4363,4.247387
,,,,,,,,,50.98,409.6285,4.248225,,,,50.98,237.4776,4.248212
,,,,,,,,,50.99,409.6699,4.249063,,,,50.99,237.5221,4.249037
,,,,,,,,,51,409.7112,4.249887,,,,51,237.5571,4.249862
,,,,,,,,,51.01,409.7271,4.250712,,,,51.01,237.5634,4.250712
,,,,,,,,,51.02,409.7366,4.251537,,,,51.02,237.538,4.251563
,,,,,,,,,51.03,409.7557,4.25235,,,,51.03,237.5126,4.2524
,,,,,,,,,51.04,409.7875,4.253187,,,,51.04,237.5126,4.253237
,,,,,,,,,51.05,409.8257,4.254037,,,,51.05,237.5476,4.254062
,,,,,,,,,51.06,409.867,4.254875,,,,51.06,237.5984,4.2549
,,,,,,,,,51.07,409.9178,4.255725,,,,51.07,237.6366,4.255713
,,,,,,,,,51.08,409.9782,4.256562,,,,51.08,237.6747,4.25655
,,,,,,,,,51.09,410.045,4.257387,,,,51.09,237.7097,4.257412
,,,,,,,,,51.1,410.0895,4.258213,,,,51.1,237.7351,4.258237
,,,,,,,,,51.11,410.099,4.259037,,,,51.11,237.7478,4.259075
,,,,,,,,,51.12,410.099,4.259875,,,,51.12,237.7637,4.259912
,,,,,,,,,51.13,410.1149,4.260713,,,,51.13,237.7955,4.26075
,,,,,,,,,51.14,410.1467,4.261538,,,,51.14,237.8495,4.261588
,,,,,,,,,51.15,410.1753,4.262375,,,,51.15,237.8845,4.262425
,,,,,,,,,51.16,410.2198,4.263225,,,,51.16,237.8813,4.26325
,,,,,,,,,51.17,410.2675,4.26405,,,,51.17,237.8654,4.264062
,,,,,,,,,51.18,410.2929,4.264887,,,,51.18,237.8654,4.264887
,,,,,,,,,51.19,410.312,4.265725,,,,51.19,237.8845,4.265712
,,,,,,,,,51.2,410.3279,4.26655,,,,51.2,237.9004,4.266537
,,,,,,,,,51.21,410.3375,4.267375,,,,51.21,237.9004,4.267375
,,,,,,,,,51.22,410.3438,4.2682,,,,51.22,237.9068,4.268225
,,,,,,,,,51.23,410.347,4.269025,,,,51.23,237.91,4.269063
,,,,,,,,,51.24,410.3438,4.269862,,,,51.24,237.9322,4.2699
,,,,,,,,,51.25,410.3311,4.2707,,,,51.25,237.9767,4.270737
,,,,,,,,,51.26,410.347,4.27155,,,,51.26,238.0276,4.271563
,,,,,,,,,51.27,410.3979,4.272388,,,,51.27,238.0689,4.272375
,,,,,,,,,51.28,410.4742,4.273225,,,,51.28,238.088,4.273212
,,,,,,,,,51.29,410.5536,4.274062,,,,51.29,238.0784,4.27405
,,,,,,,,,51.3,410.6394,4.274888,,,,51.3,238.0435,4.274888
,,,,,,,,,51.31,410.6998,4.275712,,,,51.31,238.0053,4.275725
,,,,,,,,,51.32,410.7253,4.27655,,,,51.32,238.0053,4.276562
,,,,,,,,,51.33,410.7157,4.277388,,,,51.33,238.053,4.2774
,,,,,,,,,51.34,410.6998,4.278225,,,,51.34,238.1134,4.278237
,,,,,,,,,51.35,410.6998,4.279062,,,,51.35,238.1579,4.279075
,,,,,,,,,51.36,410.7316,4.2799,,,,51.36,238.1897,4.2799
,,,,,,,,,51.37,410.7857,4.280737,,,,51.37,238.2183,4.280725
,,,,,,,,,51.38,410.8588,4.281562,,,,51.38,238.2342,4.28155
,,,,,,,,,51.39,410.9192,4.2824,,,,51.39,238.2247,4.282375
,,,,,,,,,51.4,410.9446,4.283225,,,,51.4,238.2088,4.283212
,,,,,,,,,51.41,410.9446,4.28405,,,,51.41,238.2024,4.28405
,,,,,,,,,51.42,410.9573,4.284875,,,,51.42,238.2151,4.2849
,,,,,,,,,51.43,410.9796,4.2857,,,,51.43,238.2024,4.28575
,,,,,,,,,51.44,411.0082,4.286525,,,,51.44,238.1929,4.286587
,,,,,,,,,51.45,411.0495,4.287375,,,,51.45,238.2151,4.287425
,,,,,,,,,51.46,411.094,4.288225,,,,51.46,238.266,4.288238
,,,,,,,,,51.47,411.1353,4.289063,,,,51.47,238.3041,4.289063
,,,,,,,,,51.48,411.1767,4.2899,,,,51.48,238.32,4.2899
,,,,,,,,,51.49,411.2053,4.290738,,,,51.49,238.3264,4.290725
,,,,,,,,,51.5,411.2403,4.291563,,,,51.5,238.3455,4.291563
,,,,,,,,,51.51,411.2784,4.292387,,,,51.51,238.3804,4.2924
,,,,,,,,,51.52,411.3325,4.293225,,,,51.52,238.3995,4.293237
,,,,,,,,,51.53,411.3833,4.294063,,,,51.53,238.4154,4.294075
,,,,,,,,,51.54,411.4088,4.294888,,,,51.54,238.4377,4.2949
,,,,,,,,,51.55,411.4151,4.295725,,,,51.55,238.4631,4.295737
,,,,,,,,,51.56,411.4183,4.29655,,,,51.56,238.4758,4.29655
,,,,,,,,,51.57,411.4183,4.297388,,,,51.57,238.498,4.297388
,,,,,,,,,51.58,411.4278,4.298237,,,,51.58,238.5267,4.298213
,,,,,,,,,51.59,411.4437,4.299062,,,,51.59,238.5426,4.299037
,,,,,,,,,51.6,411.4691,4.299887,,,,51.6,238.5362,4.299875
,,,,,,,,,51.61,411.4787,4.3007,,,,51.61,238.5426,4.300713
,,,,,,,,,51.62,411.4946,4.301525,,,,51.62,238.5712,4.30155
,,,,,,,,,51.63,411.5232,4.30235,,,,51.63,238.5966,4.3024
,,,,,,,,,51.64,411.5613,4.303175,,,,51.64,238.5775,4.30325
,,,,,,,,,51.65,411.5645,4.304012,,,,51.65,238.5426,4.304075
,,,,,,,,,51.66,411.5486,4.304862,,,,51.66,238.5521,4.3049
,,,,,,,,,51.67,411.5613,4.305712,,,,51.67,238.6093,4.305725
,,,,,,,,,51.68,411.6217,4.30655,,,,51.68,238.6697,4.306575
,,,,,,,,,51.69,411.6853,4.307387,,,,51.69,238.6951,4.3074
,,,,,,,,,51.7,411.7108,4.308212,,,,51.7,238.6888,4.308238
,,,,,,,,,51.71,411.7171,4.309037,,,,51.71,238.6951,4.309075
,,,,,,,,,51.72,411.7425,4.309887,,,,51.72,238.7301,4.309912
,,,,,,,,,51.73,411.787,4.310712,,,,51.73,238.7683,4.31075
,,,,,,,,,51.74,411.8379,4.31155,,,,51.74,238.8,4.311575
,,,,,,,,,51.75,411.8983,4.3124,,,,51.75,238.8318,4.3124
,,,,,,,,,51.76,411.9492,4.313237,,,,51.76,238.8668,4.313237
,,,,,,,,,51.77,411.9682,4.314075,,,,51.77,238.8795,4.31405
,,,,,,,,,51.78,411.9555,4.314912,,,,51.78,238.8795,4.314875
,,,,,,,,,51.79,411.9333,4.315737,,,,51.79,238.8859,4.3157
,,,,,,,,,51.8,411.9301,4.316562,,,,51.8,238.905,4.316525
,,,,,,,,,51.81,411.9492,4.317375,,,,51.81,238.9304,4.31735
,,,,,,,,,51.82,411.9682,4.3182,,,,51.82,238.9558,4.318213
,,,,,,,,,51.83,411.981,4.319025,,,,51.83,238.9781,4.31905
,,,,,,,,,51.84,411.9937,4.319862,,,,51.84,238.9812,4.3199
,,,,,,,,,51.85,412.0159,4.3207,,,,51.85,238.9781,4.320725
,,,,,,,,,51.86,412.0509,4.32155,,,,51.86,238.9781,4.321562
,,,,,,,,,51.87,412.0795,4.322387,,,,51.87,238.9908,4.322387
,,,,,,,,,51.88,412.1145,4.323225,,,,51.88,239.0226,4.323225
,,,,,,,,,51.89,412.1399,4.32405,,,,51.89,239.0512,4.324075
,,,,,,,,,51.9,412.1717,4.324875,,,,51.9,239.0734,4.324913
,,,,,,,,,51.91,412.2225,4.325712,,,,51.91,239.0734,4.32575
,,,,,,,,,51.92,412.2893,4.32655,,,,51.92,239.0766,4.326587
,,,,,,,,,51.93,412.3275,4.3274,,,,51.93,239.0989,4.327437
,,,,,,,,,51.94,412.3243,4.328238,,,,51.94,239.137,4.328275
,,,,,,,,,51.95,412.3084,4.329075,,,,51.95,239.1752,4.3291
,,,,,,,,,51.96,412.3275,4.329912,,,,51.96,239.2006,4.329925
,,,,,,,,,51.97,412.3688,4.33075,,,,51.97,239.1942,4.33075
,,,,,,,,,51.98,412.3974,4.331587,,,,51.98,239.1783,4.331563
,,,,,,,,,51.99,412.4292,4.332425,,,,51.99,239.1624,4.332387
,,,,,,,,,52,412.4737,4.33325,,,,52,239.1783,4.333212
,,,,,,,,,52.01,412.515,4.334063,,,,52.01,239.2006,4.334063
,,,,,,,,,52.02,412.5341,4.334888,,,,52.02,239.2038,4.334912
,,,,,,,,,52.03,412.5341,4.335712,,,,52.03,239.2006,4.33575
,,,,,,,,,52.04,412.5404,4.336537,,,,52.04,239.2101,4.336587
,,,,,,,,,52.05,412.5404,4.337388,,,,52.05,239.261,4.337425
,,,,,,,,,52.06,412.5404,4.338225,,,,52.06,239.3214,4.338237
,,,,,,,,,52.07,412.5404,4.339075,,,,52.07,239.3595,4.33905
,,,,,,,,,52.08,412.5563,4.339912,,,,52.08,239.3818,4.3399
,,,,,,,,,52.09,412.5818,4.340737,,,,52.09,239.4009,4.340737
,,,,,,,,,52.1,412.6167,4.341562,,,,52.1,239.4326,4.341562
,,,,,,,,,52.11,412.6612,4.342375,,,,52.11,239.4708,4.342412
,,,,,,,,,52.12,412.7026,4.343213,,,,52.12,239.5026,4.34325
,,,,,,,,,52.13,412.7184,4.34405,,,,52.13,239.5121,4.344075
