S/No;C_1_Temps[s];C_1_Force[kN];C_1_Déform1[mm];C_1_Déplacement[mm];
396;39.6000460800001;3.63621211051941;1.06780004501343;3.2961220741272;
397;39.7000704000002;3.64551758766174;1.07179999351501;3.30463361740112;
398;39.8000947200001;3.65181875228882;1.07529997825623;3.31317782402039;
399;39.9001190400002;3.66152310371399;1.07840001583099;3.32173800468445;
400;40.0000204800001;3.66997766494751;1.0813000202179;3.33028221130371;
401;40.1000448;3.67872500419617;1.0842000246048;3.33846831321716;
402;40.2000691200001;3.68372321128845;1.08720004558563;3.34670305252075;
403;40.3000934400002;3.69350743293762;1.09060001373291;3.35485649108887;
404;40.4001177600001;3.6991171836853;1.09399998188019;3.36294484138489;
405;40.5000192;3.70996475219727;1.09759998321533;3.3714075088501;
406;40.6000435200001;3.71775484085083;1.10080003738403;3.37985396385193;
407;40.70006784;3.72418880462646;1.10380005836487;3.38836550712585;
408;40.8000921600001;3.73591375350952;1.1065000295639;3.3969259262085;
409;40.9001164800002;3.74306583404541;1.10920000076294;3.40511202812195;
410;41.0000179200001;3.75160026550293;1.11210000514984;3.41328167915344;
411;41.10004224;3.75994849205017;1.11549997329712;3.42150020599365;
412;41.2000665600001;3.76827025413513;1.1188999414444;3.42957234382629;
413;41.3000908800002;3.77608680725098;1.12259995937347;3.43798613548279;
414;41.4001152000001;3.78517961502075;1.12600004673004;3.44651412963867;
415;41.50001664;3.79166698455811;1.12899994850159;3.45507431030273;
416;41.6000409600001;3.80099892616272;1.13170003890991;3.4635534286499;
417;41.70006528;3.80562520027161;1.13440001010895;3.47169065475464;
418;41.8000896000001;3.81647276878357;1.13730001449585;3.47989296913147;
419;41.9001139200002;3.82452869415283;1.14079999923706;3.48806262016296;
420;42.0000153600001;3.83285045623779;1.14409995079041;3.49618363380432;
421;42.10003968;3.83986926078796;1.14750003814697;3.50467872619629;
422;42.2000640000001;3.84667563438416;1.15069997310638;3.51312518119812;
423;42.30008832;3.85768270492554;1.15359997749329;3.52166938781738;
424;42.4001126400001;3.86568546295166;1.15659999847412;3.53014826774597;
425;42.50001408;3.87352871894836;1.15929996967316;3.53830170631409;
426;42.6000384000001;3.88203644752502;1.16219997406006;3.54640650749207;
427;42.70006272;3.88735389709473;1.16559994220734;3.55465745925903;
428;42.8000870400001;3.89386773109436;1.16890001296997;3.56279468536377;
429;42.90011136;3.90660309791565;1.17239999771118;3.57115983963013;
430;43.0000128000002;3.91460561752319;1.17569994926453;3.57970380783081;
431;43.10003712;3.92074728012085;1.17859995365143;3.58823156356812;
432;43.2000614400001;3.92965412139893;1.1813999414444;3.59664559364319;
433;43.30008576;3.93778967857361;1.1842999458313;3.60473394393921;
434;43.4001100800001;3.94385147094727;1.1875;3.6129035949707;
435;43.50001152;3.95204043388367;1.19140005111694;3.62128496170044;
436;43.6000358400001;3.958740234375;1.19509994983673;3.62932443618774;
437;43.70006016;3.96902942657471;1.19889998435974;3.63796615600586;
438;43.8000844800001;3.97684621810913;1.20260000228882;3.64646148681641;
439;43.9001088;3.98564648628235;1.2059999704361;3.65502190589905;
440;44.0000102400002;3.99189448356628;1.20930004119873;3.66361474990845;
441;44.10003456;4.00037574768066;1.21239995956421;3.67184948921204;
442;44.2000588800001;4.01055860519409;1.21549999713898;3.6800844669342;
443;44.3000832;4.01478576660156;1.21889996528625;3.68820524215698;
444;44.4001075200001;4.02730846405029;1.22239995002747;3.69624495506287;
445;44.5000089600001;4.03105735778809;1.22619998455048;3.70459365844727;
446;44.6000332800002;4.03791666030884;1.22969996929169;3.71310520172119;
447;44.7000576;4.04815292358398;1.23280000686646;3.72166562080383;
448;44.8000819200001;4.05339050292969;1.23559999465942;3.73012828826904;
449;44.90010624;4.06173896789551;1.23819994926453;3.73816776275635;
450;45.0000076800002;4.06870460510254;1.24119997024536;3.74638628959656;
451;45.1000320000001;4.07745170593262;1.244500041008;3.75458860397339;
452;45.2000563200002;4.08489608764648;1.24769997596741;3.76279091835022;
453;45.30008064;4.09335088729858;1.25090003013611;3.77125358581543;
454;45.4001049600001;4.09983825683594;1.25390005111694;3.77974891662598;
455;45.5000064000001;4.10887765884399;1.25670003890991;3.78824424743652;
456;45.6000307200002;4.11791753768921;1.25940001010895;3.79672312736511;
457;45.7000550400001;4.12392616271973;1.26199996471405;3.80473017692566;
458;45.8000793600002;4.13126420974731;1.26499998569489;3.81283473968506;
459;45.90010368;4.13945293426514;1.26859998703003;3.82097196578979;
460;46.0000051200002;4.14604663848877;1.27230000495911;3.82922315597534;
461;46.1000294400001;4.15649509429932;1.27590000629425;3.83773469924927;
462;46.2000537600002;4.16269016265869;1.27939999103546;3.84629511833191;
463;46.30007808;4.17167663574219;1.2824000120163;3.85485529899597;
464;46.4001024000002;4.17819023132324;1.28559994697571;3.86325287818909;
465;46.5000038400001;4.18236446380615;1.28869998455048;3.87139010429382;
466;46.6000281600002;4.19281339645386;1.29200005531311;3.87965750694275;
467;46.7000524800001;4.20206546783447;1.2956999540329;3.88797378540039;
468;46.8000768000002;4.20549535751343;1.29929995536804;3.89622497558594;
469;46.90010112;4.21570491790771;1.30309998989105;3.90468764305115;
470;47.00000256;4.2237606048584;1.3066999912262;3.91311764717102;
471;47.1000268800001;4.23208236694336;1.30999994277954;3.92162919044495;
472;47.2000512000002;4.23883533477783;1.31319999694824;3.93014073371887;
473;47.3000755200001;4.24561500549316;1.31610000133514;3.93826174736023;
474;47.4000998400002;4.25388383865356;1.31949996948242;3.94638276100159;
475;47.5000012800001;4.26263093948364;1.32330000400543;3.9546012878418;
476;47.6000256;4.26680517196655;1.32690000534058;3.9627058506012;
477;47.7000499200001;4.27539253234863;1.33070003986359;3.97113609313965;
478;47.8000742400002;4.28363466262817;1.3342000246048;3.97964763641357;
479;47.9000985600001;4.28897857666016;1.33729994297028;3.98822426795959;
480;48;4.30070352554321;1.34029996395111;3.99665427207947;
481;48.1000243200001;4.30410671234131;1.34329998493195;4.00467777252197;
482;48.20004864;4.31338548660278;1.34669995307922;4.01297760009766;
483;48.3000729600001;4.31987285614014;1.3503999710083;4.02114725112915;
484;48.4000972800002;4.32375478744507;1.35399997234344;4.02936601638794;
485;48.5001216000001;4.33430957794189;1.35739994049072;4.03782844543457;
486;48.60002304;4.34162139892578;1.36059999465942;4.04629135131836;
487;48.7000473600001;4.34890604019165;1.36370003223419;4.05477046966553;
488;48.80007168;4.35555267333984;1.36679995059967;4.06326532363892;
489;48.9000960000001;4.36265182495117;1.36979997158051;4.07128858566284;
490;49.0001203200002;4.36815500259399;1.37310004234314;4.07955598831177;
491;49.1000217600001;4.37544012069702;1.37660002708435;4.08779096603394;
492;49.20004608;4.38370847702026;1.38020002841949;4.09599351882935;
493;49.3000704000001;4.39232301712036;1.38380002975464;4.10440731048584;
494;49.4000947200002;4.401123046875;1.38699996471405;4.11295127868652;
495;49.5001190400001;4.40500497817993;1.38999998569489;4.12146282196045;
496;49.60002048;4.4153208732605;1.39289999008179;4.12986040115356;
497;49.7000448000001;4.42148876190186;1.39569997787476;4.13781881332397;
498;49.80006912;4.42744445800781;1.39909994602203;4.14610242843628;
499;49.9000934400001;4.4347825050354;1.40260004997253;4.15423965454102;
500;50.0001177600002;4.44113683700562;1.40610003471375;4.1625394821167;
501;50.1000192000001;4.44903326034546;1.40939998626709;4.17109966278076;
502;50.20004352;4.45645093917847;1.41279995441437;4.17959499359131;
503;50.3000678400001;4.46402835845947;1.4157999753952;4.18813896179199;
504;50.40009216;4.46892023086548;1.41890001296997;4.19661808013916;
505;50.5001164800001;4.47702932357788;1.42190003395081;4.20472288131714;
506;50.60001792;4.48471307754517;1.42530000209808;4.21295738220215;
507;50.7000422400001;4.49122667312622;1.42890000343323;4.22122478485107;
508;50.80006656;4.4967303276062;1.43280005455017;4.22934579849243;
509;50.9000908800001;4.5077109336853;1.43680000305176;4.23779249191284;
510;51.0001152;4.51031637191772;1.44050002098084;4.24630403518677;
511;51.1000166400001;4.51664400100708;1.44389998912811;4.25486421585083;
512;51.20004096;4.52802324295044;1.44690001010895;4.26324558258057;
513;51.3000652800001;4.53272914886475;1.45019996166229;4.27125263214111;
514;51.4000896;4.53820610046387;1.45360004901886;4.27945470809937;
515;51.5001139200001;4.54578351974487;1.45739996433258;4.28768968582153;
516;51.60001536;4.55136680603027;1.46119999885559;4.29589176177979;
517;51.7000396800001;4.55897092819214;1.46490001678467;4.30438709259033;
518;51.800064;4.56899404525757;1.46840000152588;4.31288242340088;
519;51.9000883200001;4.57316827774048;1.47160005569458;4.3213939666748;
520;52.00011264;4.58348417282104;1.47479999065399;4.32987308502197;
521;52.1000140800002;4.5876317024231;1.47780001163483;4.3378472328186;
522;52.2000384;4.59204530715942;1.4811999797821;4.34591960906982;
523;52.3000627200001;4.59720325469971;1.48520004749298;4.35423564910889;
524;52.40008704;4.60281276702881;1.48919999599457;4.36240530014038;
525;52.5001113600001;4.61475038528442;1.49310004711151;4.37083578109741;
526;52.6000128000001;4.6186056137085;1.49629998207092;4.37941217422485;
527;52.7000371200002;4.62477397918701;1.49950003623962;4.38787508010864;
528;52.80006144;4.63402605056763;1.5029000043869;4.39635372161865;
529;52.9000857600001;4.6373496055603;1.50600004196167;4.40416574478149;
530;53.00011008;4.64521932601929;1.50989997386932;4.41270971298218;
531;53.1000115200002;4.65013790130615;1.5135999917984;4.42092847824097;
532;53.2000358400001;4.65742301940918;1.51750004291534;4.4293098449707;
533;53.3000601600002;4.66430902481079;1.52119994163513;4.43775606155396;
534;53.40008448;4.67053031921387;1.52450001239777;4.44631624221802;
535;53.5001088000001;4.67933082580566;1.52769994735718;4.45481157302856;
536;53.6000102400001;4.68690776824951;1.53079998493195;4.46333932876587;
537;53.7000345600002;4.6911883354187;1.53380000591278;4.47141170501709;
538;53.8000588800001;4.69993543624878;1.53709995746613;4.47956514358521;
539;53.9000832000002;4.70416307449341;1.5407999753952;4.48778343200684;
540;54.00010752;4.70878934860229;1.54449999332428;4.49592065811157;
541;54.1000089600002;4.71774911880493;1.54820001125336;4.50436735153198;
542;54.2000332800001;4.72391700744629;1.5514999628067;4.51284599304199;
543;54.3000576000002;4.73037767410278;1.55449998378754;4.52140665054321;
544;54.40008192;4.73609399795532;1.55739998817444;4.52975511550903;
545;54.5001062400002;4.74010848999023;1.56050002574921;4.5377459526062;
546;54.6000076800001;4.74848365783691;1.56400001049042;4.54594850540161;
547;54.7000320000002;4.75675201416016;1.56760001182556;4.55424833297729;
548;54.8000563200001;4.76265478134155;1.57109999656677;4.56249952316284;
549;54.9000806400002;4.76850366592407;1.57449996471405;4.57101106643677;
550;55.00010496;4.77315664291382;1.57760000228882;4.57948970794678;
551;55.1000064;4.7781548500061;1.58060002326965;4.58795261383057;
552;55.2000307200001;4.78684902191162;1.58369994163513;4.59635019302368;
553;55.3000550400002;4.78953409194946;1.58669996261597;4.60427570343018;
554;55.4000793600001;4.79673910140991;1.59029996395111;4.61246204376221;
555;55.5001036800002;4.80192375183105;1.59420001506805;4.62077808380127;
556;55.6000051200001;4.80806541442871;1.59800004959106;4.62898063659668;
557;55.70002944;4.81742382049561;1.60169994831085;4.63754081726074;
558;55.8000537600001;4.82191705703735;1.60520005226135;4.6461009979248;
559;55.9000780800002;4.82896280288696;1.60860002040863;4.6546778678894;
560;56.0001024000001;4.83478546142578;1.61189997196198;4.66307544708252;
561;56.10000384;4.83935832977295;1.61520004272461;4.6711311340332;
562;56.2000281600001;4.84576606750488;1.61880004405975;4.67933368682861;
563;56.30005248;4.85262537002563;1.62279999256134;4.68755197525024;
564;56.4000768000001;4.85709190368652;1.62670004367828;4.69577074050903;
565;56.5001011200002;4.86573266983032;1.63059997558594;4.70429849624634;
566;56.6000025600001;4.86833810806274;1.63409996032715;4.71276092529297;
567;56.70002688;4.87673997879028;1.63740003108978;4.72124004364014;
568;56.8000512000001;4.88335990905762;1.64069998264313;4.7297191619873;
569;56.90007552;4.89096403121948;1.64400005340576;4.73774242401123;
570;57.0000998400001;4.89689302444458;1.64760005474091;4.7459774017334;
571;57.10000128;4.89989709854126;1.65139997005463;4.75424480438232;
572;57.2000256000001;4.90401840209961;1.65530002117157;4.76244688034058;
573;57.30004992;4.91180801391602;1.65910005569458;4.77090978622437;
574;57.4000742400001;4.91582298278809;1.66260004043579;4.77943754196167;
575;57.5000985600002;4.92305469512939;1.6657999753952;4.78796529769897;
576;57.6000000000001;4.93105745315552;1.66890001296997;4.79633045196533;
577;57.70002432;4.93443393707275;1.67229998111725;4.80430459976196;
578;57.8000486400001;4.9392728805542;1.67599999904633;4.81258821487427;
579;57.90007296;4.94618558883667;1.67999994754791;4.82082319259644;
580;58.0000972800001;4.95216751098633;1.68400001525879;4.8290581703186;
581;58.1001216000002;4.95594263076782;1.68770003318787;4.83756971359253;
582;58.2000230400001;4.96338701248169;1.69110000133514;4.84604835510254;
583;58.30004736;4.9679069519043;1.69439995288849;4.85451126098633;
584;58.4000716800001;4.97652101516724;1.69770002365112;4.86287641525269;
585;58.500096;4.98003053665161;1.7010999917984;4.87093210220337;
586;58.6001203200001;4.9869966506958;1.70480000972748;4.87905311584473;
587;58.70002176;4.99063920974731;1.70879995822906;4.88738536834717;
588;58.8000460800001;4.9981632232666;1.71280002593994;4.89563655853271;
589;58.9000704;5.00300216674805;1.7166999578476;4.90408325195313;
590;59.0000947200001;5.00595331192017;1.72010004520416;4.91265964508057;
591;59.10011904;5.01682710647583;1.72329998016357;4.92112255096436;
592;59.2000204800001;5.0206823348999;1.72669994831085;4.92938995361328;
593;59.3000448;5.02698373794556;1.73020005226135;4.93733167648315;
594;59.4000691200001;5.03028059005737;1.73409998416901;4.94561529159546;
595;59.50009344;5.03660821914673;1.73819994926453;4.95409440994263;
596;59.6001177600001;5.03908061981201;1.7418999671936;4.96224784851074;
597;59.7000192;5.04514265060425;1.74549996852875;4.97090578079224;
598;59.8000435200001;5.05014085769653;1.74890005588531;4.97936868667603;
599;59.90006784;5.05638885498047;1.75240004062653;4.98792886734009;
600;60.0000921600001;5.06021738052368;1.75569999217987;4.99642419815063;
601;60.10011648;5.06957626342773;1.75909996032715;5.0044960975647;
602;60.2000179200002;5.07401609420776;1.76269996166229;5.01264953613281;
603;60.30004224;5.07813739776611;1.76660001277924;5.02085208892822;
604;60.4000665600001;5.08223152160645;1.77049994468689;5.02908706665039;
605;60.50009088;5.08789443969727;1.7742999792099;5.03753328323364;
606;60.6001152000001;5.09435510635376;1.77769994735718;5.04606103897095;
607;60.7000166400001;5.09847640991211;1.78090000152588;5.05457258224487;
608;60.8000409600002;5.10094881057739;1.78400003910065;5.06293773651123;
609;60.90006528;5.10839319229126;1.78719997406006;5.07079839706421;
610;61.0000896000001;5.11323213577271;1.79100000858307;5.07909822463989;
611;61.10011392;5.11937379837036;1.79489994049072;5.08736562728882;
612;61.2000153600002;5.12381362915039;1.79869997501373;5.09563302993774;
613;61.3000396800001;5.12591409683228;1.80239999294281;5.10416078567505;
614;61.4000640000002;5.13463497161865;1.80579996109009;5.1126561164856;
615;61.50008832;5.13960647583008;1.80920004844666;5.12108612060547;
616;61.6001126400001;5.14338207244873;1.8125;5.12951612472534;
617;61.7000140800001;5.15045404434204;1.81610000133514;5.13736057281494;
618;61.8000384000002;5.15361785888672;1.82009994983673;5.14553022384644;
619;61.9000627200001;5.1596531867981;1.82439994812012;5.15373277664185;
620;62.0000870400002;5.16547584533691;1.82860004901886;5.16209745407104;
621;62.10011136;5.16768264770508;1.83239996433258;5.17064189910889;
622;62.2000128000002;5.17448902130127;1.83589994907379;5.17920207977295;
623;62.3000371200001;5.17807817459106;1.83920001983643;5.18763208389282;
624;62.4000614400002;5.18307638168335;1.8429000377655;5.19594860076904;
625;62.50008576;5.18541622161865;1.84669995307922;5.2040696144104;
626;62.6001100800002;5.19259452819824;1.85060000419617;5.21241807937622;
627;62.7000115200001;5.1983642578125;1.85479998588562;5.22075080871582;
628;62.8000358400002;5.20296382904053;1.85860002040863;5.2290506362915;
629;62.9000601600001;5.20559597015381;1.86240005493164;5.23759460449219;
630;63.0000844800002;5.21455574035645;1.86580002307892;5.24602460861206;
631;63.1001088;5.21692180633545;1.86899995803833;5.25450372695923;
632;63.20001024;5.22484493255615;1.87220001220703;5.26288509368896;
633;63.3000345600001;5.22697162628174;1.8753000497818;5.27090835571289;
634;63.4000588800002;5.23119926452637;1.87880003452301;5.2791109085083;
635;63.5000832000001;5.23672914505005;1.88269996643066;5.28739452362061;
636;63.6001075200002;5.24180746078491;1.88660001754761;5.29558038711548;
637;63.7000089600001;5.24717807769775;1.89040005207062;5.30407571792603;
638;63.80003328;5.25012922286987;1.8938000202179;5.31258726119995;
639;63.9000576000001;5.24988985061646;1.89709997177124;5.32109880447388;
640;64.0000819200002;5.2583179473877;1.90030002593994;5.32934999465942;
641;64.1001062400001;5.26485824584961;1.90390002727509;5.33727550506592;
642;64.20000768;5.26592206954956;1.90769994258881;5.34567308425903;
643;64.3000320000001;5.27365875244141;1.91170001029968;5.35395669937134;
644;64.40005632;5.27807235717773;1.91559994220734;5.3622727394104;
645;64.5000806400001;5.28168821334839;1.91929996013641;5.37075185775757;
646;64.6001049600002;5.28628778457642;1.92270004749298;5.37921476364136;
647;64.7000064000001;5.2916316986084;1.92610001564026;5.38757944107056;
648;64.80003072;5.2977466583252;1.92960000038147;5.39596080780029;
649;64.9000550400001;5.29982042312622;1.93320000171661;5.40382146835327;
650;65.00007936;5.3053240776062;1.93729996681213;5.41217041015625;
651;65.1001036800001;5.30859422683716;1.94159996509552;5.42053556442261;
652;65.20000512;5.311279296875;1.94570004940033;5.42886781692505;
653;65.3000294400001;5.31816530227661;1.94969999790192;5.43734693527222;
654;65.40005376;5.32090377807617;1.95319998264313;5.44587469100952;
655;65.5000780800001;5.3258490562439;1.95659995079041;5.45432090759277;
656;65.6001024000002;5.33031606674194;1.96000003814697;5.46257209777832;
657;65.7000038400001;5.33576631546021;1.96370005607605;5.47049760818481;
658;65.80002816;5.33821201324463;1.9679000377655;5.47884654998779;
659;65.9000524800001;5.34108352661133;1.97210001945496;5.48708152770996;
660;66.0000768;5.34592247009277;1.97609996795654;5.49544668197632;
661;66.1001011200001;5.35211706161499;1.97969996929169;5.50402307510376;
662;66.20000256;5.35530757904053;1.9831999540329;5.51255083084106;
663;66.3000268800001;5.35998725891113;1.98650002479553;5.52098083496094;
664;66.4000512;5.36594247817993;1.98969995975494;5.52939510345459;
665;66.5000755200001;5.36775064468384;1.99310004711151;5.53740215301514;
666;66.60009984;5.37192487716675;1.99670004844666;5.54562044143677;
667;66.7000012800002;5.37490224838257;2.0006000995636;5.55398559570313;
668;66.8000256;5.38027286529541;2.00440001487732;5.56218767166138;
669;66.9000499200001;5.38327741622925;2.00819993019104;5.5706992149353;
670;67.00007424;5.38747787475586;2.01160001754761;5.57921075820923;
671;67.1000985600001;5.39388561248779;2.01480007171631;5.58772230148315;
672;67.2;5.39853811264038;2.01810002326965;5.59595727920532;
673;67.3000243200001;5.40135669708252;2.02160000801086;5.60393190383911;
674;67.40004864;5.40473318099976;2.02559995651245;5.61221551895142;
675;67.5000729600001;5.40834903717041;2.0297999382019;5.62053155899048;
676;67.60009728;5.41103410720825;2.03379988670349;5.62881517410278;
677;67.7001216000001;5.41691017150879;2.03749990463257;5.63734292984009;
678;67.80002304;5.42071199417114;2.04099988937378;5.6457896232605;
679;67.9000473600001;5.42533826828003;2.04439997673035;5.65415477752686;
680;68.00007168;5.42709302902222;2.04789996147156;5.66250324249268;
681;68.1000960000001;5.43070888519287;2.05159997940063;5.67044544219971;
682;68.20012032;5.43347358703613;2.05550003051758;5.67863130569458;
683;68.3000217600002;5.43916320800781;2.0599000453949;5.68704509735107;
684;68.40004608;5.44551753997803;2.06399989128113;5.69532871246338;
685;68.5000704000001;5.44838905334473;2.06789994239807;5.70379161834717;
686;68.60009472;5.45115423202515;2.07130002975464;5.71231937408447;
687;68.7001190400001;5.45591354370117;2.07489991188049;5.72065162658691;
688;68.8000204800001;5.45469045639038;2.07870006561279;5.72898435592651;
689;68.9000448000002;5.46152305603027;2.08249998092651;5.73681211471558;
690;69.00006912;5.46553802490234;2.08699989318848;5.74545383453369;
691;69.1000934400001;5.46854209899902;2.09130001068115;5.75377035140991;
692;69.20011776;5.47104120254517;2.09549999237061;5.76223278045654;
693;69.3000192000002;5.47479009628296;2.09949994087219;5.77072811126709;
694;69.4000435200001;5.48194217681885;2.10319995880127;5.77925586700439;
695;69.5000678400002;5.48492002487183;2.10689997673035;5.78768634796143;
696;69.60009216;5.48837614059448;2.11059999465942;5.79610013961792;
697;69.7001164800001;5.4909553527832;2.11420011520386;5.80399322509766;
698;69.8000179200001;5.49350738525391;2.11829996109009;5.81219530105591;
699;69.9000422400002;5.50081872940063;2.12280011177063;5.82054424285889;
700;70.0000665600001;5.50145721435547;2.12700009346008;5.82877922058105;
701;70.1000908800002;5.50757217407227;2.13100004196167;5.83730697631836;
702;70.2001152;5.51017761230469;2.13450002670288;5.84580230712891;
703;70.3000166400002;5.51161336898804;2.13779997825623;5.85428094863892;
704;70.4000409600001;5.51695728302002;2.14109992980957;5.86243438720703;
705;70.5000652800002;5.51788806915283;2.144700050354;5.87037658691406;
706;70.6000896;5.51990842819214;2.14860010147095;5.87872505187988;
707;70.7001139200001;5.52384328842163;2.15269994735718;5.88709020614624;
708;70.8000153600001;5.52982568740845;2.15650010108948;5.89539003372192;
709;70.9000396800002;5.53333473205566;2.16020011901855;5.90396690368652;
710;71.0000640000001;5.53695058822632;2.1635000705719;5.9123969078064;
711;71.1000883200002;5.53897142410278;2.16680002212524;5.92077827453613;
712;71.20011264;5.5424542427063;2.17030000686646;5.92899703979492;
713;71.30001408;5.54646921157837;2.17400002479553;5.93687391281128;
714;71.4000384000001;5.5505633354187;2.17799997329712;5.94517374038696;
715;71.5000627200002;5.55322217941284;2.18230009078979;5.95358753204346;
716;71.6000870400001;5.55686473846436;2.18650007247925;5.96188735961914;
717;71.7001113600002;5.56026792526245;2.19029998779297;5.97044801712036;
718;71.8000128000001;5.56250095367432;2.19370007514954;5.97899198532104;
719;71.90003712;5.56850957870483;2.19729995727539;5.98748731613159;
720;72.0000614400001;5.56787157058716;2.20090007781982;5.99568939208984;
721;72.1000857600002;5.5737738609314;2.20479989051819;6.00374507904053;
722;72.2001100800001;5.57861280441284;2.20900011062622;6.01202917098999;
723;72.30001152;5.58076620101929;2.21329998970032;6.02039384841919;
724;72.4000358400001;5.58257436752319;2.2172999382019;6.02871036529541;
725;72.50006016;5.58653593063354;2.22129988670349;6.03725433349609;
726;72.6000844800001;5.58924770355225;2.22469997406006;6.04566812515259;
727;72.7001088000002;5.59336853027344;2.22819995880127;6.0540657043457;
728;72.8000102400001;5.59663867950439;2.23189997673035;6.0623984336853;
729;72.90003456;5.59570837020874;2.23559999465942;6.07037258148193;
730;73.0000588800001;5.60113191604614;2.23970007896423;6.07867288589478;
731;73.1000832;5.60315275192261;2.24399995803833;6.08705377578735;
732;73.2001075200001;5.60573148727417;2.24810004234314;6.09537029266357;
733;73.30000896;5.61139488220215;2.25200009346008;6.10386562347412;
734;73.4000332800001;5.61370754241943;2.25550007820129;6.11236047744751;
735;73.5000576;5.6158881187439;2.25889992713928;6.12075853347778;
736;73.6000819200001;5.6211519241333;2.26250004768372;6.12894439697266;
737;73.7001062400002;5.62311983108521;2.26640009880066;6.13693523406982;
738;73.8000076800001;5.62585830688477;2.27069997787476;6.14529991149902;
739;73.900032;5.62718725204468;2.27519989013672;6.15369749069214;
740;74.0000563200001;5.63154792785645;2.27940011024475;6.16199779510498;
741;74.10008064;5.6357216835022;2.28349995613098;6.17054176330566;
742;74.2001049600001;5.64010858535767;2.28719997406006;6.17895555496216;
743;74.3000064;5.63973665237427;2.29080009460449;6.18725538253784;
744;74.4000307200001;5.64319276809692;2.29460000991821;6.1955394744873;
745;74.50005504;5.64787197113037;2.29850006103516;6.20349740982056;
746;74.6000793600001;5.64877605438232;2.30270004272461;6.21171617507935;
747;74.70010368;5.65135526657104;2.30719995498657;6.2201623916626;
748;74.8000051200002;5.6549973487854;2.31139993667603;6.22852754592896;
749;74.90002944;5.65672588348389;2.31520009040833;6.23703908920288;
750;75.0000537600001;5.6602087020874;2.31870007514954;6.24556684494019;
751;75.10007808;5.66446256637573;2.32220005989075;6.25383424758911;
752;75.2001024000001;5.66401052474976;2.32610011100769;6.26203632354736;
753;75.30000384;5.66701507568359;2.33010005950928;6.26999473571777;
754;75.4000281600001;5.67188024520874;2.3345000743866;6.27840852737427;
755;75.50005248;5.67384767532349;2.33879995346069;6.28692007064819;
756;75.6000768000001;5.67608118057251;2.34279990196228;6.29518747329712;
757;75.70010112;5.6776762008667;2.34669995307922;6.30387783050537;
758;75.8000025600002;5.6805477142334;2.35030007362366;6.31229209899902;
759;75.90002688;5.68501424789429;2.35389995574951;6.32078695297241;
760;76.0000512000001;5.68796539306641;2.35739994049072;6.32911968231201;
761;76.10007552;5.69195365905762;2.3610999584198;6.33714294433594;
762;76.2000998400001;5.69397401809692;2.36509990692139;6.34536170959473;
763;76.3000012800001;5.69501113891602;2.36940002441406;6.35364532470703;
764;76.4000256000002;5.69889307022095;2.37350010871887;6.36194515228271;
765;76.50004992;5.69870662689209;2.37730002403259;6.37045669555664;
766;76.6000742400001;5.70551300048828;2.38059997558594;6.37896823883057;
767;76.70009856;5.7060980796814;2.38420009613037;6.38738203048706;
768;76.8000000000002;5.7088098526001;2.38770008087158;6.39555168151855;
769;76.9000243200001;5.70955419540405;2.39170002937317;6.40346097946167;
770;77.0000486400002;5.71202707290649;2.39599990844727;6.41187524795532;
771;77.10007296;5.71426010131836;2.40030002593994;6.42020750045776;
772;77.2000972800001;5.71654653549194;2.40429997444153;6.42857265472412;
773;77.3001216;5.7221565246582;2.40799999237061;6.43710041046143;
774;77.4000230400002;5.7257194519043;2.41149997711182;6.4455304145813;
775;77.5000473600001;5.72742080688477;2.41490006446838;6.45384693145752;
776;77.6000716800002;5.7288031578064;2.41849994659424;6.46211433410645;
777;77.700096;5.73162174224854;2.42239999771118;6.47005605697632;
778;77.8001203200001;5.73199367523193;2.42670011520386;6.47833967208862;
779;77.9000217600001;5.73382806777954;2.4310998916626;6.48662328720093;
780;78.0000460800002;5.73481225967407;2.43519997596741;6.49502086639404;
781;78.1000704000001;5.74209690093994;2.43889999389648;6.50354862213135;
782;78.2000947200002;5.74276161193848;2.44260001182556;6.51207637786865;
783;78.30011904;5.74268198013306;2.44609999656677;6.52031135559082;
784;78.4000204800002;5.74791955947876;2.45009994506836;6.52849769592285;
785;78.5000448000001;5.74882364273071;2.45440006256104;6.5366997718811;
786;78.6000691200002;5.75177478790283;2.45880007743835;6.54512977600098;
787;78.70009344;5.75541687011719;2.46350002288818;6.55362510681152;
788;78.8001177600001;5.75435352325439;2.46770000457764;6.56199026107788;
789;78.9000192000001;5.75956439971924;2.47189998626709;6.57055044174194;
790;79.0000435200002;5.7595911026001;2.4753999710083;6.57896423339844;
791;79.1000678400001;5.76472234725952;2.47909998893738;6.58732938766479;
792;79.2000921600002;5.76663684844971;2.48280000686646;6.59559679031372;
793;79.30011648;5.76724815368652;2.4867000579834;6.60352230072021;
794;79.40001792;5.77025270462036;2.4909999370575;6.61177349090576;
795;79.5000422400001;5.7700400352478;2.49519991874695;6.62018775939941;
796;79.6000665600002;5.77594232559204;2.49909996986389;6.62850379943848;
797;79.7000908800001;5.77572965621948;2.50289988517761;6.63703155517578;
798;79.8001152000002;5.77836179733276;2.50620007514954;6.64549446105957;
799;79.9000166400001;5.78165864944458;2.50950002670288;6.65384292602539;
800;80.00004096;5.78328037261963;2.51309990882874;6.66194772720337;
801;80.1000652800001;5.78375911712646;2.51699995994568;6.66995477676392;
802;80.2000896000002;5.78899669647217;2.52130007743835;6.67840099334717;
